,File,Class,Text,Datatype
3948,source1975.txt,-1,identical wording was introduced in the senate last week by three republicans wayne allard colo  jeff sessions ala  and sam brownback kan  ,orig
3949,answer1975.txt,1,identical wording was introduced in the senate last week by three republicans wayne allard of colorado jeff sessions of alabama and sam brownback of kansas ,train
3950,source1976.txt,-1,chief justice william rehnquist and justice clarence thomas were the two other dissenting judges ,orig
3951,answer1976.txt,1,his dissent was joined by chief justice william h rehnquist and justice clarence thomas ,train
3952,source1977.txt,-1,the lord chancellor was guardian of the great seal used to stamp all official documents from the sovereign ,orig
3953,answer1977.txt,0,falconer will hold on for now to the lord chancellor s great seal used to sign off instructions from the sovereign ,train
3954,source1978.txt,-1,prisoners were tortured and executed  their ears and scalps severed for souvenirs ,orig
3955,answer1978.txt,1,they frequently tortured and shot prisoners severing ears and scalps for souvenirs ,train
3956,source1979.txt,-1,u s troops killed nearly two dozen suspected taliban militants after coming under fire in southern afghanistan in the latest in a series of such attacks ,orig
3957,answer1979.txt,1,u s soldiers killed about two dozen suspected taliban militants in southern afghanistan after their convoy came under attack the military said sunday ,train
3958,source1980.txt,-1,cindy yeast a 50 year old washington area publicist says she began taking supplements two years ago in part to avoid mild dementia that affects her elderly parents ,orig
3959,answer1980.txt,1,she started taking supplements two years ago  partly to stave off mild dementia that affects her elderly parents ,train
3960,source1981.txt,-1,about 25 countries have signed in the past four months and about half of those have been signed in the past few weeks ,orig
3961,answer1981.txt,1,according to the state department list about 25 nations have signed bilateral agreements in the past four months about half in the past three weeks ,train
3962,source1982.txt,-1, the united states welcomes a greater nato role in iraq s stabilisation  powell said according to the text of prepared remarks seen by reuters ,orig
3963,answer1982.txt,1, the united states welcomes a greater nato role in iraq s stabilization  mr powell said in a speech to fellow nato ministers ,test
3964,source1983.txt,-1,the conflict centers on a proposal to change a french unemployment fund for artists that takes into account their downtime between shows ,orig
3965,answer1983.txt,0,france has a unique unemployment fund for artists that takes into account their downtime between shows ,train
3966,source1984.txt,-1,the two are not related but have referred to each other as father and son ,orig
3967,answer1984.txt,1,he s not related to malvo but the two have referred to each other as father and son ,train
3968,source1985.txt,-1,hormone replacement therapy that combines estrogen and progestin doubles a woman s risk of breast cancer a british study of more than a million women has found ,orig
3969,answer1985.txt,1,a major british study has added to the evidence that hormone replacement therapy increases the risk of breast cancer especially when women receive a combination of estrogen and progestin ,train
3970,source1986.txt,-1, i will pass on to him mr cheney that canada still remains a safe secure and reliable supply of energy  mr klein said sunday ,orig
3971,answer1986.txt,1, i will pass on to him that canada still remains a safe secure and reliable supply of energy ,test
3972,source1987.txt,-1, it is a benign web where we hope to catch investors and where each of us can advance our enlightened self interest through cooperation with others ,orig
3973,answer1987.txt,1,it is a benign web where we hope to catch investors and where each of us can advance our enlightened self interest through cooperation with others  said mr goh ,train
3974,source1988.txt,-1,adolescent specialist dr michael cohen who worked on the study said doctors had treated eight year old children with anorexia  and that he had once treated a four year old boy ,orig
3975,answer1988.txt,1,adolescent specialist dr michael cohen who worked on the study said doctors had treated 8 year old children with anorexia  and that he had once treated a 4 year old boy ,train
3976,source1989.txt,-1, it s obvious i m not riding as well as years past  armstrong said at a news conference ,orig
3977,answer1989.txt,1, i think it s obvious i m not riding as well as i have in years past ,train
3978,source1990.txt,-1,all those infected had recent close contact with prairie dogs ,orig
3979,answer1990.txt,1,one of those infected reported having recent contact with exotic animals there ,train
3980,source1991.txt,-1,at a news conference on staten island u s attorney roslynn mauskopf announced she would be taking over the probe from district attorney william murphy ,orig
3981,answer1991.txt,1,on friday u s attorney roslynn mauskopf said she would take over the probe from district attorney william murphy ,test
3982,source1992.txt,-1, when i talked to him last time did i think that was the end all  one conversation with somebody ,orig
3983,answer1992.txt,1,when i talked to him last time did i think it was the end all ,train
3984,source1993.txt,-1,slow moving drenching tropical storm henri doused an already soaked florida friday bringing powerful storms which further tested already swollen lakes and rivers ,orig
3985,answer1993.txt,1,slow moving drenching tropical storm henri doused an already soaked florida on friday pushing heavy rains into areas where lakes and rivers were full to overflowing ,train
3986,source1994.txt,-1,the case had consolidated numerous class action suits filed against rambus in 2001 ,orig
3987,answer1994.txt,1,the case consolidated multiple purported class actions filed in 2001 ,train
3988,source1995.txt,-1,he added that we are not going to make progress if we don t broaden the tent ,orig
3989,answer1995.txt,1,he added democrats are not going to make progress if we dont broaden the tent ,train
3990,source1996.txt,-1,gibson said last month in a press statement that neither i nor my film are anti semitic ,orig
3991,answer1996.txt,1,gibson said in a june statement that he and his film are not anti semitic ,train
3992,source1997.txt,-1,the mta had argued it needed to raise fares to close a two year deficit it estimated at different times ranged from less than 1 billion to 2 8 billion ,orig
3993,answer1997.txt,1,the mta argued it needed to raise fares to close a two year deficit it estimated at different times to be 952 million or 2 8 billion ,test
3994,source1998.txt,-1,the world s largest software company said it recognized the difficulty the multiple patches posed for companies and set out to make it easier for them to apply the updates ,orig
3995,answer1998.txt,0,the world s largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them ,train
3996,source1999.txt,-1,by 2040 the county s population is expected to be 985 066 compared to the 2000 population of 860 454 ,orig
3997,answer1999.txt,0,through 2040 indiana s population is expected to increase by about 19 percent to more than 7 2 million people ,train
3998,source2000.txt,-1,the dow jones industrial average dji ended up 64 64 points or 0 71 percent at 9 191 09 according to the latest available data ,orig
3999,answer2000.txt,1,the blue chip dow jones industrial average dji added 38 points or 0 42 percent to 9 165 ,train
4000,source2001.txt,-1,the vote came just two days after kurds swept city council elections taking the largest single block of votes on the 30 seat council ,orig
4001,answer2001.txt,1,the vote for mayor followed city council elections that gave kurds the largest block of votes on the 30 seat council ,train
4002,source2002.txt,-1,dolores mahoy 68 of colorado springs colo  is someone who might be helped by the legislation pending in congress ,orig
4003,answer2002.txt,1,dolores e mahoy 68 of colorado springs is just the type of person who might be helped by the legislation pending in congress ,train
4004,source2003.txt,-1,italian prime minister silvio berlusconi whose country holds the rotating eu presidency said he was prepared to call another meeting of leaders next month ,orig
4005,answer2003.txt,0,italian prime minister silvio berlusconi chairing the summit said he was prepared to call an extra informal meeting of leaders next month on the constitution if necessary ,train
4006,source2004.txt,-1,but islamic jihad s main leadership in the gaza strip disowned the bombing saying the group was still committed to the ceasefire ,orig
4007,answer2004.txt,0,the group s leadership in gaza insisted on tuesday that it was still committed to the ceasefire ,train
4008,source2005.txt,-1,cox said state police would still help his office in the investigation but sturdivant would not be involved ,orig
4009,answer2005.txt,0,on friday authorities had said the state police would head the investigation ,test
4010,source2006.txt,-1,the skull is then punctured the brain suctioned out and that causes the skull to collapse so it can be removed from the birth canal ,orig
4011,answer2006.txt,1,the skull is then punctured and the brain suctioned out causing the skull to collapse and easing passage through the birth canal ,train
4012,source2007.txt,-1, the accuser arrived at the hospital wearing yellow knit panties  with someone else s semen and sperm in them not that of mr bryant  mackey hammered triumphantly ,orig
4013,answer2007.txt,1, the accuser arrived at the hospital wearing panties with someone else s semen and sperm in them not that of mr bryant correct ,train
4014,source2008.txt,-1,shinseki retires wednesday after a 38 year career that included combat in vietnam and head of u s peacekeeping efforts in bosnia ,orig
4015,answer2008.txt,0,shinseki s career included combat in vietnam and head of u s peacekeeping efforts in bosnia ,train
4016,source2009.txt,-1,tornadoes up to a foot of rain and hail as big as cantaloupes pounded southern nebraska and northern kansas killing one man and destroying at least four homes ,orig
4017,answer2009.txt,1,up to a foot of rain and at least seven tornadoes pounded southern nebraska and northern kansas killing a man and destroying at least four homes ,train
4018,source2010.txt,-1,large swells and dangerous surf already were being felt along sections of the coast ,orig
4019,answer2010.txt,1,already large swells and dangerous surf have arrived along the mid atlantic ,train
4020,source2011.txt,-1,he said  i fear on this occasion what happened was those bits of the alphabet which supported the case were selected ,orig
4021,answer2011.txt,1, i fear on this occasion what happened is that those bits of the alphabet that supported the case were selected  he said ,train
4022,source2012.txt,-1,wall street was also waiting for aluminum maker alcoa inc aa n to report earnings after the close ,orig
4023,answer2012.txt,1,wall street was also waiting for aluminum maker alcoa inc  nyse pep  news  people to report earnings after the close ,train
4024,source2013.txt,-1,duisenberg said in an interview with bloomberg news german television channel released earlier on wednesday it was too early to discuss further interest rate cuts for the euro zone ,orig
4025,answer2013.txt,1,european central bank president wim duisenberg said in a televised interview that it was too soon to discuss further interest rate cuts in the euro zone ,train
4026,source2014.txt,-1,the total number of new cases in china was fewer than 100 for the third day in a row ,orig
4027,answer2014.txt,0,on monday the number of sars cases in china passed 5 000 hitting a total of 5 013 ,train
4028,source2015.txt,-1,det chief insp norman mckinlay said there was evidence a body or bodies have been in this area ,orig
4029,answer2015.txt,1,detective chief inspector norman mckinlay leading the investigation said  there is evidence a body or bodies have been in this area ,test
4030,source2016.txt,-1,rosenthal declined comment on the garrett situation tuesday but said in a statement  we had a big contract negotiation ,orig
4031,answer2016.txt,0,the show s creator and executive producer phil rosenthal quipped in a statement  we had a big contract negotiation ,train
4032,source2017.txt,-1,fcc chairman michael powell said in a statement that the ruling would throw a monkey wrench into the fcc s efforts to develop a vitally important national broadband policy ,orig
4033,answer2017.txt,1,he added that the decision will throw a monkey wrench into the fcc s efforts to develop a vitally important national broadband policy ,train
4034,source2018.txt,-1,police official s k tonapi told reuters at least 40 people had been killed and more than 100 wounded ,orig
4035,answer2018.txt,0,state interior ministry spokesman vasant pitke told reuters that at least 42 people had been killed and 112 injured ,train
4036,source2019.txt,-1,it marked the fourth straight week and the ninth time this year that rates on this benchmark mortgage fell to an all time weekly low ,orig
4037,answer2019.txt,1,mortgage rates around the country fell again this week the ninth time this year rates have hit an all time low ,test
4038,source2020.txt,-1,i ve still got a fighting chance though  hewitt said after battling to overcome davydenko 6 3 4 6 6 3 7 6 7 5 on centre court ,orig
4039,answer2020.txt,0, i m still not red hot favourite  hewitt said after battling to down davydenko 6 3 4 6 6 3 7 6 7 5 on centre court ,test
4040,source2021.txt,-1,harris and klebold killed 12 students and a teacher before taking their own lives on april 20 1999 ,orig
4041,answer2021.txt,1,harris and klebold killed 12 students a teacher and themselves at the school ,test
4042,source2022.txt,-1,he also reaffirmed his wish to resolve the north korean nuclear crisis peacefully ,orig
4043,answer2022.txt,0,but the north korean nuclear crisis has dominated his time in office ,train
4044,source2023.txt,-1,then they moved inside the mosque and started firing on the people  he told the associated press ,orig
4045,answer2023.txt,1, then they moved inside the mosque and started firing on the people ,train
4046,source2024.txt,-1, everything was decided in advance  said one of the men thierry falise a belgian photographer as he arrived in bangkok ,orig
4047,answer2024.txt,0, it was a total mockery of justice a parody  said thierry falise a belgian photographer as he arrived here ,train
4048,source2025.txt,-1,based on a separate survey of households the unemployment rate fell in august to 6 1 percent from 6 2 percent ,orig
4049,answer2025.txt,0,labor department analysts discounted a slight improvement in the national unemployment rate which fell in august to 6 1 percent from 6 2 percent ,train
4050,source2026.txt,-1,likewise the 30 year bond us30yt rr slid 1 11 32 for a yield of 4 38 percent up from 4 30 percent ,orig
4051,answer2026.txt,0,the 30 year bond us30yt rr jumped 20 32 taking its yield to 4 14 percent from 4 18 percent ,test
4052,source2027.txt,-1,the company is in the early stages of testing the drug for rheumatoid arthritis ,orig
4053,answer2027.txt,1,the company is also testing its cancer drug rituxan for use by rheumatoid arthritis patients ,train
4054,source2028.txt,-1,r d spending is expected to be 4 4 billion for the year as compared to the previous expectation of 4 3 billion ,orig
4055,answer2028.txt,1,spending on research and development is expected to be 4 4 billion for the year compared with the previous expectation of 4 3 billion ,test
4056,source2029.txt,-1,several relatives of australian victims of the attack were in court to witness the proceedings but few balinese attended the trial ,orig
4057,answer2029.txt,1,several relatives of australian victims of the attack sat in the front row of the court but few balinese attended the trial ,train
4058,source2030.txt,-1,the benchmark 10 year note us10yt rr slipped 16 32 in price sending its yield to 4 48 percent from 4 42 percent late on thursday ,orig
4059,answer2030.txt,0,the yield on the 10 year treasury note rose to 4 46 from 4 42 late thursday ,train
4060,source2031.txt,-1,the california farm bureau did not immediately return calls seeking comment ,orig
4061,answer2031.txt,1,the california farm bureau did not immediately have an official response to tuesday s ruling ,train
4062,source2032.txt,-1,u s corporate bond yield spreads opened tighter overall on tuesday but tobacco company bonds widened significantly after an adverse legal ruling on philip morris usa ,orig
4063,answer2032.txt,1,u s corporate bond yield spreads ended mostly tighter amid slumping treasuries on tuesday while bonds of tobacco firms widened significantly after an adverse legal ruling on philip morris usa ,test
4064,source2033.txt,-1,that package included increases to both the city s sales and income taxes ,orig
4065,answer2033.txt,0,he also objects to the sales and personal income tax increases in the package ,train
4066,source2034.txt,-1,buyers can purchase a windows and office loaded desktop for 298 excluding taxes the report said ,orig
4067,answer2034.txt,1,buyers can now choose a windows and office loaded desktop for 12 390 baht us 298  excluding taxes the report said ,train
4068,source2035.txt,-1,not only is this the oldest known planet it s also the most distant ,orig
4069,answer2035.txt,1,astronomers have found the oldest and most distant planet known in the universe ,train
4070,source2036.txt,-1,when asked where the weapons were rice said  this is a program that was built for concealment ,orig
4071,answer2036.txt,0, the fact is this was a program that was built for concealment ,test
4072,source2037.txt,-1,they have been identified by the tarrant county medical examiner s office as melena s brother angel melena 25 and narcisco del angel lozano 34 ,orig
4073,answer2037.txt,1,the tarrant county medical examiner s office has identified the deceased passengers at the scene as angel melena 25 and narcisco del angel lozano 34 ,test
4074,source2038.txt,-1,united nations inspectors have discovered traces of highly enriched uranium near an iranian nuclear facility heightening worries that the country may have a secret nuclear weapons program ,orig
4075,answer2038.txt,0,nited nations aug 26 international inspectors have found traces of highly enriched uranium at an iranian facility according to a new confidential report distributed today ,train
4076,source2039.txt,-1,nelson had received a technical foul with 2 46 to go in the first quarter ,orig
4077,answer2039.txt,0,nelson stared down referee joey crawford during a timeout with 2 46 left in the first quarter and san antonio leading 26 16 ,train
4078,source2040.txt,-1,dynes will get 395 000 a year an increase over atkinson s current salary of 361 400 ,orig
4079,answer2040.txt,1,in his new position dynes will earn 395 000 a significant increase over atkinson s salary of 361 400 ,train
4080,source2041.txt,-1,shares of coke closed new york stock exchange trading thursday at 44 01 ,orig
4081,answer2041.txt,0,in morning trading on the new york stock exchange coca cola shares were down 34 cents at 43 67 ,train
4082,source2042.txt,-1,qualcomm has enjoyed many years of selling cdma chips against little or no competition ,orig
4083,answer2042.txt,1, qualcomm has enjoyed many years of selling  against little or no competition  hubach said in the statement ,test
4084,source2043.txt,-1,predictions ranged from 16 cents a share to 27 cents a share according to thomson first call ,orig
4085,answer2043.txt,1,wall street analysts had expected 22 cents a share according to thomson first call ,train
4086,source2044.txt,-1,full classes of 48 are booked through september he said and the transportation security administration plans to double its classes in january ,orig
4087,answer2044.txt,1,full classes of 48 each are booked through the end of september he said and the agency plans to double its classes in january ,train
4088,source2045.txt,-1,a federal judge ruled that the monument violated the law and ordered it removed ,orig
4089,answer2045.txt,0,the federal courts have ruled that the monument violates the constitutional ban against state established religion ,train
4090,source2046.txt,-1,sovereign s shares lost 74 cents or 4 5  to 15 68 ,orig
4091,answer2046.txt,1,sovereign shares closed on the new york stock exchange at 15 68 down 74 cents or 4 5 percent ,train
4092,source2047.txt,-1,other recommendations included a special counsel on oceans in the white house creation of regional ocean ecosystem councils and a national system to protect marine reserves ,orig
4093,answer2047.txt,1,other recommendations included the creation of regional ocean ecosystem councils and a national system to fully protect marine reserves ,train
4094,source2048.txt,-1, we will work with the board to ensure a smooth transition ,orig
4095,answer2048.txt,1,he said federal regulators would work with the corporation to ensure a smooth transition ,train
4096,source2049.txt,-1,during the fiscal second quarter cisco earned 991 million or 14 cents a share on sales of 4 7 billion ,orig
4097,answer2049.txt,1,cisco reported earnings of 987 million or 14 cents a share on revenue of 4 62 billion for the quarter ending in april ,train
4098,source2050.txt,-1,the appeals court hearing comes at a sensitive time for microsoft ,orig
4099,answer2050.txt,0,the appeals court has generally proved a favorable venue for microsoft ,train
4100,source2051.txt,-1,the remains of three illegal immigrants were found tuesday in a sweltering railroad car after fellow immigrants escaped and left behind their weakened companions ,orig
4101,answer2051.txt,1,three undocumented immigrants were found dead inside a railroad hopper car tuesday two days after fellow immigrants escaped the sweltering car and left behind their weakened companions ,train
4102,source2052.txt,-1,gasps could be heard in the courtroom when the photo was displayed ,orig
4103,answer2052.txt,1,gasps could be heard as the photo was projected onto the screen ,train
4104,source2053.txt,-1,last month it narrowed the range to between 7 6 billion and 7 8 billion ,orig
4105,answer2053.txt,1,last month intel raised its revenue guidance for the quarter to between 7 6 billion and 7 8 billion ,train
4106,source2054.txt,-1,sir wilfred thesiger traveller writer and one of the last solitary explorers of a shrinking planet has died aged 93 ,orig
4107,answer2054.txt,1,sir wilfred thesiger writer explorer and chronicler of the world s vanishing ways of life has died at age 93 ,train
4108,source2055.txt,-1, arifin has disclosed to the i s d that he is involved with a group of like minded individuals in planning terrorist attacks against certain targets in thailand  the statement said ,orig
4109,answer2055.txt,1, arifin has disclosed  that he is involved with a group of like minded individuals in planning terrorist attacks against certain targets in thailand ,train
4110,source2056.txt,-1,an amendment by rep ellen tauscher of california to create a special committee to investigate iraq intelligence failures was rejected on procedural grounds ,orig
4111,answer2056.txt,1,her proposal to create a special committee to investigate iraq intelligence failures was rejected on procedural grounds ,train
4112,source2057.txt,-1,intel updated investors midway through the quarter and said business was proceeding exactly as planned ,orig
4113,answer2057.txt,1,intel said midway through its quarter which ended in june that business was exactly as expected ,train
4114,source2058.txt,-1, the nafta ruling confirms that canadian producers dump lumber in to the u s market  rusty wood chairman of the coalition said in a release ,orig
4115,answer2058.txt,1, the nafta ruling confirms that canadian producers dump lumber into the u s market  said rusty wood chairman of the coalition for fair lumber imports ,test
4116,source2059.txt,-1, no data exists to indicate that the situation with repair stations poses a safety concern ,orig
4117,answer2059.txt,1,however faa spokeswoman kathleen bergen said no data indicate that the situation poses safety problems ,train
4118,source2060.txt,-1,doctors have advised that the boy get chemotherapy but daren and barbara jensen have refused fearing the treatment would stunt parker s growth and leave him sterile ,orig
4119,answer2060.txt,1,daren and barbara jensen refused to heed doctors recommendation of chemotherapy fearing the treatment would stunt parker s growth and leave him sterile ,test
4120,source2061.txt,-1,iaaf council member jose maria odriozola said drummond should be excluded from the championships ,orig
4121,answer2061.txt,1, i have proposed to the iaaf council that drummond be excluded from the championships ,train
4122,source2062.txt,-1,combined the companies will have about 2 8 billion in annual revenues 13 000 employees and more than 11 000 customers in 150 countries ,orig
4123,answer2062.txt,0,the deal creates a company with about 2 8bn in annual revenues with 13 000 employees and 11 000 customers ,train
4124,source2063.txt,-1,as a teen he stabbed a 6 year old boy nearly killing him for no apparent reason ,orig
4125,answer2063.txt,1,he also told investigators that when he was in his mid teens he stabbed a 6 year old boy for no apparent reason ,train
4126,source2064.txt,-1, for me the lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents  according to extracts leaked yesterday ,orig
4127,answer2064.txt,1, for me the lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents ,train
4128,source2065.txt,-1,labor department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample ,orig
4129,answer2065.txt,1,the analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample ,train
4130,source2066.txt,-1,only 66 years old brooks was killed on monday aug 11 2003 in an automobile accident in his native minnesota ,orig
4131,answer2066.txt,0,when brooks was killed in an automobile accident monday in minnesota taylor lost a good friend ,train
4132,source2067.txt,-1,prince is replacing sanford sandy weill who will remain citigroup s chairman ,orig
4133,answer2067.txt,0,prince who heads citigroup s global corporate and investment bank is replacing sanford weill as ceo ,train
4134,source2068.txt,-1,gilead had earnings of 73 1 million or 33 cents a share compared with 20 8 million or 10 cents in the year ago quarter ,orig
4135,answer2068.txt,1,quarterly profit climbed to 73 1 million or 33 cents a share from 20 8 million or 10 cents a year earlier the company said ,test
4136,source2069.txt,-1,mohcine douali who lives in the centre of algiers said  it was a great shock ,orig
4137,answer2069.txt,1, it was a great shock  said mohcine douali who lives in central algiers ,train
4138,source2070.txt,-1, but the first amendment does not shield fraud  justice ruth bader ginsburg wrote for the court ,orig
4139,answer2070.txt,0, the first amendment does not shield fraud  justice ruth bader ginsburg wrote for the court in madigan v telemarketing associates no 01 1806 ,train
4140,source2071.txt,-1,whether it works out timewise that i can march with all four we ll see what happens  he said ,orig
4141,answer2071.txt,1,whether it works out timewise with all four i don t know but we will see what happens ,test
4142,source2072.txt,-1, the strength of demand for credit increases the danger associated with delaying a rate rise that is called for on general macroeconomic grounds  mr macfarlane said ,orig
4143,answer2072.txt,1,the strength of demand for credit increases the danger associated with delaying a tightening of policy that is called for on general macroeconomic grounds ,test
4144,source2073.txt,-1,but while the prime minister s trial judders to a halt his co defendants in the same case are not protected ,orig
4145,answer2073.txt,1,while he is now spared that threat his co defendants in the same case are not protected ,train
4146,source2074.txt,-1,cubs manager dusty baker sees his slugger struggling ,orig
4147,answer2074.txt,0, tonight he was an offensive catcher  cubs manager dusty baker said ,train
4148,source2075.txt,-1,since it was launched the sitefinder service has come under increasing criticism from users and analysts who say that verisign has overstepped its authority ,orig
4149,answer2075.txt,1,since it was launched monday the sitefinder service has drawn widespread criticism from internet users who complain that verisign has overstepped its authority ,test
4150,source2076.txt,-1,his 1996 chevrolet tahoe was found abandoned in a virginia beach va  parking lot june 25 ,orig
4151,answer2076.txt,1,his sport utility vehicle was found june 25 abandoned without its license plates in virginia beach va ,test
4152,source2077.txt,-1,without comment the court declined to hear suspended alabama chief justice roy moore s appeals ,orig
4153,answer2077.txt,0,the defeat for suspended alabama chief justice roy moore was expected ,train
4154,source2078.txt,-1, i had one bad stretch of holes that put me out of contention to win  woods said ,orig
4155,answer2078.txt,0, i had one bad stretch of holes that put me out of contention  woods said referring to his 42 on the front nine saturday ,test
4156,source2079.txt,-1,former chief financial officer franklyn m bergonzi pleaded guilty to one count of conspiracy on june 5 and agreed to cooperate with prosecutors ,orig
4157,answer2079.txt,1,last week former chief financial officer franklyn bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government s investigation ,test
4158,source2080.txt,-1,the modesto bee and nbc were notified their calls had been intercepted goold said ,orig
4159,answer2080.txt,0,journalists were not the only people notified that their phone calls had been intercepted ,test
4160,source2081.txt,-1,my view is these al qaeda terrorists  and i believe it was al qaeda  would prefer to have many such events ,orig
4161,answer2081.txt,1, my view is that these al qaeda terrorists  and i believe it was al qaeda  would prefer to have many such events ,train
4162,source2082.txt,-1,steverson said williams was known as a racist who did not like blacks ,orig
4163,answer2082.txt,0,steverson said williams who was white was a racist ,train
4164,source2083.txt,-1,iraqi police opened fire in downtown baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for ,orig
4165,answer2083.txt,0,iraqi police opened fire in downtown baghdad wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers police said ,train
4166,source2084.txt,-1,the court s 1992 decision reaffirmed the basic findings of roe protecting abortion choice but lessened the standards of protection guaranteed to women by roe ,orig
4167,answer2084.txt,1,in a 1992 case the supreme court reaffirmed the basic findings of roe protecting abortion choice but lessened the standards of protection guaranteed to women by roe ,train
4168,source2085.txt,-1,the latest quarter s profit was a penny above of the average estimate as compiled by thomson first call ,orig
4169,answer2085.txt,1,the earnings beat by a penny the consensus estimate of analysts surveyed by thomson first call ,test
4170,source2086.txt,-1,more than 60 percent of the company s 1 000 employees were killed in the attack ,orig
4171,answer2086.txt,1,more than 60 per cent of its 1 000 employees at the time were killed ,train
4172,source2087.txt,-1,only two bidders of the six have expressed interest in the whole pie  oil tycoon marvin davis and seagram heir edgar bronfman jr ,orig
4173,answer2087.txt,1,only two of the bidders have so far expressed interest in buying all the assets  davis and bronfman ,train
4174,source2088.txt,-1,bush also said he plans to meet with scientists and legal experts and will not make a determination on the bill for a few more weeks ,orig
4175,answer2088.txt,1,bush said he plans to meet with scientists and legal experts and will not decide the bill s fate for a few more weeks ,test
4176,source2089.txt,-1,variable annuity sales were 4 2 billion 82 percent higher than a year ago ,orig
4177,answer2089.txt,0,variable annuity sales surged 82 percent to 4 2 billion ,train
4178,source2090.txt,-1,but u s administration officials moved to talk down snow s impact on currencies saying his comments were not reflective of washington s policy and were merely an observation about the economy ,orig
4179,answer2090.txt,0,u s administration officials said snow s rate comments were not reflective of washington s policy and were merely an observation about the economy ,test
4180,source2091.txt,-1,however one subset of women those on hormonal treatment following chemotherapy appeared to show improvement in survival ,orig
4181,answer2091.txt,1,however one subset of patients women on hormonal treatment following chemotherapy  appeared to show a favorable trend to improvement in survival ,train
4182,source2092.txt,-1,intels xeon surpassed hps pa risc to become the most often used processor rising from 76 systems in june to 152 systems in november ,orig
4183,answer2092.txt,1,intel s xeon surpassed hp s pa risc to become the processor most often used rising from 76 systems in june to 152 systems in november ,train
4184,source2093.txt,-1,the tech heavy nasdaq stock markets composite index lost the most ground falling 16 95 points to 1 506 76 ,orig
4185,answer2093.txt,0,the nasdaq composite index lost 16 95 or 1 1 percent to 1507 76 its first slide in five days ,test
4186,source2094.txt,-1, we are very pleased that the court dismissed the vast majority of the plaintiff s claims  coke spokeswoman sonya soutus said ,orig
4187,answer2094.txt,1, we are very pleased that the court dismissed the vast majority of the plaintiff s claims  said coke spokesman ben deutsch ,train
4188,source2095.txt,-1,ubs warburg downgraded altria a dow member to neutral from buy  based on valuation ,orig
4189,answer2095.txt,0,it fell 0 5 percent after ubs downgraded it to neutral from buy  citing valuation ,train
4190,source2096.txt,-1,a postal distribution center where four anthrax laced letters passed through two years ago was fumigated with chlorine dioxide gas as crews wound up the decontamination process this weekend ,orig
4191,answer2096.txt,1,workers cleaning up a postal distribution center where four letters laced with anthrax had passed through two years ago planned to complete the fumigation operation early sunday ,train
4192,source2097.txt,-1,the american military s task is to provide the security in the meantime ,orig
4193,answer2097.txt,1,the u s military s task in this period is to provide security ,train
4194,source2098.txt,-1,the a920 comes with a printer scanner and copier for 89 ,orig
4195,answer2098.txt,1,dell s personal all in one a920 is an entry level device that combines printer scanner and copier functions for 89 ,train
4196,source2099.txt,-1,the ftc has asked the court to suspend its decision while the agency appeals ,orig
4197,answer2099.txt,0,u s district judge edward w nottingham in denver denied an ftc request to suspend his decision while the agency appeals ,train
4198,source2100.txt,-1,officials said the data will be used to verify whether they had stayed beyond their authorized time ,orig
4199,answer2100.txt,1,officials said data will be used to verify whether travelers have exceeded their authorized stay ,train
4200,source2101.txt,-1,a 5 billion dollar denominated portion has seen about 19 billion of bids investors said ,orig
4201,answer2101.txt,1,a 5 billion dollar denominated portion from gm drew about 21 billion of bids an analyst looking at the deal said ,train
4202,source2102.txt,-1,even after he turned 94 lacy worked to change baseball ,orig
4203,answer2102.txt,1,even into his 90s lacy worked to change the game of baseball ,test
4204,source2103.txt,-1,dayton finished 24 6 last season won the atlantic 10 conference championship and was a no 4 seed in the ncaa tournament ,orig
4205,answer2103.txt,0,that season the rams finished the regular season ranked 11th and were a no 2 seed in the ncaa tournament ,train
4206,source2104.txt,-1,it would not affect economic damages such as lost wages or hospital bills ,orig
4207,answer2104.txt,1,economic damages such as lost wages or medical costs wouldn t be capped under bush s plan ,train
4208,source2105.txt,-1,connecticut attorney general richard blumenthal said he would fight any extension of the cable s use ,orig
4209,answer2105.txt,0,meanwhile the connecticut attorney general richard blumenthal said he was considering legal action against mr abraham s order ,train
4210,source2106.txt,-1,schneiderman said this fare price would reflect the agency s legitimate financial condition as well as riders concerns about having to pay 33 percent more to ride in a recession ,orig
4211,answer2106.txt,1,schneiderman said the price would reflect the agency s legitimate financial status as well as riders concerns about having to pay 33 percent more at the turnstile in a recession ,test
4212,source2107.txt,-1,the 30 year bond us30yt rr dipped 14 32 for a yield of 4 26 percent from 4 23 percent ,orig
4213,answer2107.txt,0,the 30 year bond us30yt rr lost 16 32 taking its yield to 4 20 percent from 4 18 percent ,train
4214,source2108.txt,-1,the two countries agreed last week to hold their first diplomatic discussions in two years ,orig
4215,answer2108.txt,1,last week india and pakistan said they would hold their first diplomatic talks in two years ,train
