,File,Class,Datatype,Text
10043,answer5022.txt,4.4,train,a lemur is hanging on a rope
10044,source5023.txt,-1.0,orig,a lemur is hanging on a cord
10045,answer5023.txt,3.2,test,there is no lemur hanging on a cord
10046,source5024.txt,-1.0,orig,a lemur is hanging on a rope
10047,answer5024.txt,1.0,test,a man is buttering a piece of bread
10048,source5025.txt,-1.0,orig,there is no lemur hanging on a cord
10049,answer5025.txt,1.0,test,a man is buttering a piece of bread
10050,source5026.txt,-1.0,orig,a man is buttering a slice of bread
10051,answer5026.txt,1.0,train,a lemur is hanging on a cord
10052,source5027.txt,-1.0,orig,a lemur is hanging on a cord
10053,answer5027.txt,1.0,train,a woman is buttering a piece of bread
10054,source5028.txt,-1.0,orig,a lemur is hanging on a cord
10055,answer5028.txt,1.0,train,a man is buttering a piece of bread
10056,source5029.txt,-1.0,orig,a woman is putting a baby in a waste bin
10057,answer5029.txt,4.4,test,a woman is putting a child in a waste bin
10058,source5030.txt,-1.0,orig,there is no woman putting a child in a waste bin
10059,answer5030.txt,4.1,test,a woman is putting a baby in a waste bin
10060,source5031.txt,-1.0,orig,the woman is poking holes in the potato
10061,answer5031.txt,4.5,test,the woman is poking a potato
10062,source5032.txt,-1.0,orig,the woman is poking a potato
10063,answer5032.txt,2.4,test,the woman is not poking holes in the potato
10064,source5033.txt,-1.0,orig,a woman is putting a baby in a waste bin
10065,answer5033.txt,1.1,train,the woman is poking holes in the potato
10066,source5034.txt,-1.0,orig,a woman is putting a baby in a waste bin
10067,answer5034.txt,1.185,train,the woman is not poking holes in the potato
10068,source5035.txt,-1.0,orig,the woman is poking a potato
10069,answer5035.txt,1.5,test,a woman is putting a child in a waste bin
10070,source5036.txt,-1.0,orig,the woman is poking a potato
10071,answer5036.txt,1.1,train,there is no woman putting a child in a waste bin
10072,source5037.txt,-1.0,orig,the woman is poking a potato
10073,answer5037.txt,1.1,test,a woman is putting a baby in a waste bin
10074,source5038.txt,-1.0,orig,a man is pouring cleaner into the sink
10075,answer5038.txt,4.7,test,a man is cleaning the sink
10076,source5039.txt,-1.0,orig,there is no man pouring cleaner into the sink
10077,answer5039.txt,4.1,train,a man is pouring cleaner into the sink
10078,source5040.txt,-1.0,orig,the drums are being played by the man
10079,answer5040.txt,4.9,train,the man is playing the drums
10080,source5041.txt,-1.0,orig,the man is not playing the drums
10081,answer5041.txt,3.8,test,the man is playing the drums
10082,source5042.txt,-1.0,orig,a man is pouring cleaner into the sink
10083,answer5042.txt,1.0,train,the drums are being played by the man
10084,source5043.txt,-1.0,orig,the man is not playing the drums
10085,answer5043.txt,1.1,test,a man is pouring cleaner into the sink
10086,source5044.txt,-1.0,orig,the man is playing the drums
10087,answer5044.txt,1.3,train,a man is cleaning the sink
10088,source5045.txt,-1.0,orig,there is no man pouring cleaner into the sink
10089,answer5045.txt,1.3,test,the man is playing the drums
10090,source5046.txt,-1.0,orig,the man is playing the drums
10091,answer5046.txt,1.2,test,a man is pouring cleaner into the sink
10092,source5047.txt,-1.0,orig,a woman is deep frying food
10093,answer5047.txt,4.8,test,food is being deep fried by a woman
10094,source5048.txt,-1.0,orig,there is no woman deep frying food
10095,answer5048.txt,3.1,train,a woman is deep frying food
10096,source5049.txt,-1.0,orig,a woman is frying some food
10097,answer5049.txt,5.0,train,some food is being fried by a woman
10098,source5050.txt,-1.0,orig,a woman is not frying some food
10099,answer5050.txt,3.6,train,a woman is frying some food
10100,source5051.txt,-1.0,orig,a woman is deep frying food
10101,answer5051.txt,4.5,train,some food is being fried by a woman
10102,source5052.txt,-1.0,orig,a woman is not frying some food
10103,answer5052.txt,3.8,test,a woman is deep frying food
10104,source5053.txt,-1.0,orig,food is being deep fried by a woman
10105,answer5053.txt,4.8,test,a woman is frying some food
10106,source5054.txt,-1.0,orig,a woman is frying some food
10107,answer5054.txt,3.9,test,there is no woman deep frying food
10108,source5055.txt,-1.0,orig,a woman is deep frying food
10109,answer5055.txt,4.7,test,a woman is frying some food
10110,source5056.txt,-1.0,orig,a man is petting two dogs
10111,answer5056.txt,4.9,test,two dogs are being petted by a man
10112,source5057.txt,-1.0,orig,a man is petting two cats
10113,answer5057.txt,2.6,test,a man is petting two dogs
10114,source5058.txt,-1.0,orig,a woman is pouring eggs into a frying pan
10115,answer5058.txt,4.8,test,a woman is pouring eggs into a pan
10116,source5059.txt,-1.0,orig,a woman is pouring eggs into a frying pan
10117,answer5059.txt,2.6,train,a woman is removing eggs from a frying pan
10118,source5060.txt,-1.0,orig,a woman is pouring eggs into a pan
10119,answer5060.txt,1.0,train,a man is petting two dogs
10120,source5061.txt,-1.0,orig,a man is petting two dogs
10121,answer5061.txt,1.0,test,a woman is removing eggs from a frying pan
10122,source5062.txt,-1.0,orig,a woman is pouring eggs into a frying pan
10123,answer5062.txt,1.0,train,two dogs are being petted by a man
10124,source5063.txt,-1.0,orig,a woman is pouring eggs into a frying pan
10125,answer5063.txt,1.0,test,a man is petting two cats
10126,source5064.txt,-1.0,orig,a man is petting two dogs
10127,answer5064.txt,1.0,train,a woman is pouring eggs into a frying pan
10128,source5065.txt,-1.0,orig,a baby is talking
10129,answer5065.txt,4.4,test,a child is talking
10130,source5066.txt,-1.0,orig,there is no baby talking
10131,answer5066.txt,4.315,test,a baby is talking
10132,source5067.txt,-1.0,orig,a boy is saying a word
10133,answer5067.txt,4.6,test,a boy is saying something
10134,source5068.txt,-1.0,orig,the child is silent
10135,answer5068.txt,3.0,train,a boy is saying a word
10136,source5069.txt,-1.0,orig,a baby is talking
10137,answer5069.txt,3.3,test,a boy is saying something
10138,source5070.txt,-1.0,orig,a baby is talking
10139,answer5070.txt,2.6,train,the child is silent
10140,source5071.txt,-1.0,orig,a boy is saying a word
10141,answer5071.txt,3.9,train,a child is talking
10142,source5072.txt,-1.0,orig,a boy is saying a word
10143,answer5072.txt,2.2,train,there is no baby talking
10144,source5073.txt,-1.0,orig,a boy is saying a word
10145,answer5073.txt,3.2,test,a baby is talking
10146,source5074.txt,-1.0,orig,some sticky goo is being pulled out of a bowl by a woman
10147,answer5074.txt,5.0,train,a woman is pulling some sticky goo out of a bowl
10148,source5075.txt,-1.0,orig,a woman is pulling some sticky goo out of a bowl
10149,answer5075.txt,3.4,test,a woman is putting some sticky goo in a bowl
10150,source5076.txt,-1.0,orig,the woman is putting pasta into a dish
10151,answer5076.txt,5.0,train,pasta is being put into a dish by a woman
10152,source5077.txt,-1.0,orig,the woman is not putting pasta into a dish
10153,answer5077.txt,3.3,train,the woman is putting pasta into a dish
10154,source5078.txt,-1.0,orig,a woman is pulling some sticky goo out of a bowl
10155,answer5078.txt,3.0,test,pasta is being put into a dish by a woman
10156,source5079.txt,-1.0,orig,a woman is pulling some sticky goo out of a bowl
10157,answer5079.txt,2.2,train,the woman is not putting pasta into a dish
10158,source5080.txt,-1.0,orig,the woman is putting pasta into a dish
10159,answer5080.txt,2.2,test,some sticky goo is being pulled out of a bowl by a woman
10160,source5081.txt,-1.0,orig,a woman is putting some sticky goo in a bowl
10161,answer5081.txt,2.8,train,the woman is putting pasta into a dish
10162,source5082.txt,-1.0,orig,the woman is putting pasta into a dish
10163,answer5082.txt,2.9,test,a woman is pulling some sticky goo out of a bowl
10164,source5083.txt,-1.0,orig,a man is riding a motorcycle
10165,answer5083.txt,4.8,test,a man is riding a motorbike
10166,source5084.txt,-1.0,orig,there is no man riding a motorcycle
10167,answer5084.txt,3.6,test,a man is riding a motorcycle
10168,source5085.txt,-1.0,orig,the men are playing soccer
10169,answer5085.txt,4.5,train,the men are playing with a ball
10170,source5086.txt,-1.0,orig,the men are not playing soccer
10171,answer5086.txt,3.9,test,the men are playing soccer
10172,source5087.txt,-1.0,orig,the men are playing with a ball
10173,answer5087.txt,1.5,test,a man is riding a motorcycle
10174,source5088.txt,-1.0,orig,the men are not playing soccer
10175,answer5088.txt,1.5,train,a man is riding a motorcycle
10176,source5089.txt,-1.0,orig,the men are playing soccer
10177,answer5089.txt,1.1,train,a man is riding a motorbike
10178,source5090.txt,-1.0,orig,there is no man riding a motorcycle
10179,answer5090.txt,1.3,test,the men are playing soccer
10180,source5091.txt,-1.0,orig,a man is riding a motorcycle
10181,answer5091.txt,1.1,test,the men are playing soccer
10182,source5092.txt,-1.0,orig,a dog is looking around
10183,answer5092.txt,4.6,train,an animal is looking around
10184,source5093.txt,-1.0,orig,a dog is looking around
10185,answer5093.txt,2.9,train,there is no dog looking around
10186,source5094.txt,-1.0,orig,a dog is looking at a store counter
10187,answer5094.txt,3.8,test,a dog is looking at a piece of furniture in a shop
10188,source5095.txt,-1.0,orig,a cat is looking at a store counter
10189,answer5095.txt,3.0,test,a dog is looking at a store counter
10190,source5096.txt,-1.0,orig,a dog is looking around
10191,answer5096.txt,4.3,train,a dog is looking at a piece of furniture in a shop
10192,source5097.txt,-1.0,orig,a cat is looking at a store counter
10193,answer5097.txt,1.1,test,a dog is looking around
10194,source5098.txt,-1.0,orig,a dog is looking at a store counter
10195,answer5098.txt,3.3,train,an animal is looking around
10196,source5099.txt,-1.0,orig,a dog is looking at a store counter
10197,answer5099.txt,3.7,train,there is no dog looking around
10198,source5100.txt,-1.0,orig,a dog is looking at a store counter
10199,answer5100.txt,3.9,train,a dog is looking around
10200,source5101.txt,-1.0,orig,a tiger cub is roaring
10201,answer5101.txt,4.3,test,a tiger cub is making a sound
10202,source5102.txt,-1.0,orig,a tiger cub is making a sound
10203,answer5102.txt,3.6,test,there is no tiger cub making a sound
10204,source5103.txt,-1.0,orig,a tiger is walking around
10205,answer5103.txt,5.0,test,a tiger is strolling around
10206,source5104.txt,-1.0,orig,a tiger is walking around
10207,answer5104.txt,3.6,train,a tiger is not walking around
10208,source5105.txt,-1.0,orig,a tiger is strolling around
10209,answer5105.txt,3.2,train,a tiger cub is making a sound
10210,source5106.txt,-1.0,orig,a tiger cub is making a sound
10211,answer5106.txt,3.5,test,a tiger is not walking around
10212,source5107.txt,-1.0,orig,a tiger cub is roaring
10213,answer5107.txt,3.1,train,a tiger is walking around
10214,source5108.txt,-1.0,orig,there is no tiger cub making a sound
10215,answer5108.txt,3.3,test,a tiger is walking around
10216,source5109.txt,-1.0,orig,a tiger is walking around
10217,answer5109.txt,2.9,train,a tiger cub is making a sound
10218,source5110.txt,-1.0,orig,a woman is frying meat
10219,answer5110.txt,4.5,test,a woman is frying food
10220,source5111.txt,-1.0,orig,a woman is frying meat
10221,answer5111.txt,3.5,train,a woman is not frying meat
10222,source5112.txt,-1.0,orig,a woman is placing food in a pot of hot water
10223,answer5112.txt,4.4,train,a woman is cooking food in a pot of hot water
10224,source5113.txt,-1.0,orig,a woman is placing food in a pot of hot water
10225,answer5113.txt,4.1,test,a woman is placing food in a pot of cold water
10226,source5114.txt,-1.0,orig,a woman is frying meat
10227,answer5114.txt,3.2,test,a woman is cooking food in a pot of hot water
10228,source5115.txt,-1.0,orig,a woman is frying meat
10229,answer5115.txt,3.165,train,a woman is placing food in a pot of cold water
10230,source5116.txt,-1.0,orig,a woman is frying food
10231,answer5116.txt,3.0,test,a woman is placing food in a pot of hot water
10232,source5117.txt,-1.0,orig,a woman is not frying meat
10233,answer5117.txt,3.4,train,a woman is placing food in a pot of hot water
10234,source5118.txt,-1.0,orig,a woman is frying meat
10235,answer5118.txt,2.9,test,a woman is placing food in a pot of hot water
10236,source5119.txt,-1.0,orig,the trumpet is being played by a man
10237,answer5119.txt,4.7,train,a man is playing the trumpet
10238,source5120.txt,-1.0,orig,a woman is playing the trumpet
10239,answer5120.txt,3.1,train,a man is playing the trumpet
10240,source5121.txt,-1.0,orig,someone is playing with a toad
10241,answer5121.txt,4.2,train,someone is playing with a frog
10242,source5122.txt,-1.0,orig,nobody is playing with a toad
10243,answer5122.txt,3.9,train,someone is playing with a toad
10244,source5123.txt,-1.0,orig,someone is playing with a frog
10245,answer5123.txt,1.2,test,a man is playing the trumpet
10246,source5124.txt,-1.0,orig,nobody is playing with a toad
10247,answer5124.txt,1.0,train,a man is playing the trumpet
10248,source5125.txt,-1.0,orig,someone is playing with a toad
10249,answer5125.txt,1.0,test,the trumpet is being played by a man
10250,source5126.txt,-1.0,orig,a woman is playing the trumpet
10251,answer5126.txt,1.7,train,someone is playing with a toad
10252,source5127.txt,-1.0,orig,a man is playing the trumpet
10253,answer5127.txt,1.7,train,someone is playing with a toad
10254,source5128.txt,-1.0,orig,the person is riding the horse
10255,answer5128.txt,4.6,test,the person is riding the animal
10256,source5129.txt,-1.0,orig,the person is riding the horse
10257,answer5129.txt,3.8,train,the person is not riding the horse
10258,source5130.txt,-1.0,orig,a man is riding a horse
10259,answer5130.txt,4.4,test,the person is riding the animal
10260,source5131.txt,-1.0,orig,a man is riding a horse
10261,answer5131.txt,3.7,train,the person is not riding the horse
10262,source5132.txt,-1.0,orig,a horse is being ridden by a man
10263,answer5132.txt,4.7,train,the person is riding the horse
10264,source5133.txt,-1.0,orig,there is no man riding a horse
10265,answer5133.txt,3.5,train,the person is riding the horse
10266,source5134.txt,-1.0,orig,a man is riding a horse
10267,answer5134.txt,4.6,train,the person is riding the horse
10268,source5135.txt,-1.0,orig,a person is folding a sheet
10269,answer5135.txt,3.5,train,a person is folding a piece of paper
10270,source5136.txt,-1.0,orig,a person is not folding a piece of paper
10271,answer5136.txt,3.5,test,a person is folding a piece of paper
10272,source5137.txt,-1.0,orig,somebody is folding a piece of paper
10273,answer5137.txt,5.0,test,someone is folding a piece of paper
10274,source5138.txt,-1.0,orig,someone is folding a piece of paper
10275,answer5138.txt,2.8,train,nobody is folding a piece of paper
10276,source5139.txt,-1.0,orig,somebody is folding a piece of paper
10277,answer5139.txt,4.7,test,a person is folding a piece of paper
10278,source5140.txt,-1.0,orig,nobody is folding a piece of paper
10279,answer5140.txt,2.8,train,a person is folding a piece of paper
10280,source5141.txt,-1.0,orig,someone is folding a piece of paper
10281,answer5141.txt,3.5,test,a person is folding a sheet
10282,source5142.txt,-1.0,orig,someone is folding a piece of paper
10283,answer5142.txt,4.2,test,a person is not folding a piece of paper
10284,source5143.txt,-1.0,orig,a person is folding a piece of paper
10285,answer5143.txt,4.8,test,someone is folding a piece of paper
10286,source5144.txt,-1.0,orig,a girl is using sign language
10287,answer5144.txt,4.9,test,a girl is communicating with sign language
10288,source5145.txt,-1.0,orig,there is no girl communicating with sign language
10289,answer5145.txt,3.5,test,a girl is communicating with sign language
10290,source5146.txt,-1.0,orig,a young girl is using sign language
10291,answer5146.txt,4.9,test,sign language is being used by a young girl
10292,source5147.txt,-1.0,orig,a young boy is using sign language
10293,answer5147.txt,4.1,train,a young girl is using sign language
10294,source5148.txt,-1.0,orig,sign language is being used by a young girl
10295,answer5148.txt,4.7,train,a girl is communicating with sign language
10296,source5149.txt,-1.0,orig,a girl is communicating with sign language
10297,answer5149.txt,3.3,train,a young boy is using sign language
10298,source5150.txt,-1.0,orig,a young girl is using sign language
10299,answer5150.txt,4.6,test,a girl is using sign language
10300,source5151.txt,-1.0,orig,a young girl is using sign language
10301,answer5151.txt,4.1,test,there is no girl communicating with sign language
10302,source5152.txt,-1.0,orig,a girl is communicating with sign language
10303,answer5152.txt,4.8,test,a young girl is using sign language
10304,source5153.txt,-1.0,orig,a rabbit is playing with a stuffed bunny
10305,answer5153.txt,4.5,train,a bunny is playing with a stuffed bunny
10306,source5154.txt,-1.0,orig,a bunny is playing with a stuffed bunny
10307,answer5154.txt,4.0,test,there is no bunny playing with a stuffed bunny
10308,source5155.txt,-1.0,orig,a rabbit is playing with a toy rabbit
10309,answer5155.txt,4.5,test,a rabbit is playing with a toy
10310,source5156.txt,-1.0,orig,there is no rabbit playing with a toy rabbit
10311,answer5156.txt,3.4,test,a rabbit is playing with a toy rabbit
10312,source5157.txt,-1.0,orig,a bunny is playing with a stuffed bunny
10313,answer5157.txt,4.5,test,a rabbit is playing with a toy
10314,source5158.txt,-1.0,orig,there is no rabbit playing with a toy rabbit
10315,answer5158.txt,4.0,test,a bunny is playing with a stuffed bunny
10316,source5159.txt,-1.0,orig,a rabbit is playing with a toy rabbit
10317,answer5159.txt,4.4,train,a rabbit is playing with a stuffed bunny
10318,source5160.txt,-1.0,orig,a rabbit is playing with a toy rabbit
10319,answer5160.txt,3.7,test,there is no bunny playing with a stuffed bunny
10320,source5161.txt,-1.0,orig,a bunny is playing with a stuffed bunny
10321,answer5161.txt,4.4,test,a rabbit is playing with a toy rabbit
10322,source5162.txt,-1.0,orig,a man is jumping rope in a field
10323,answer5162.txt,4.5,train,a man is jumping rope outside
10324,source5163.txt,-1.0,orig,a man is jumping rope outside
10325,answer5163.txt,3.0,test,a woman is jumping rope outside
10326,source5164.txt,-1.0,orig,a woman is slicing a cucumber
10327,answer5164.txt,4.4,test,a person is slicing a cucumber
10328,source5165.txt,-1.0,orig,a woman is not slicing a cucumber
10329,answer5165.txt,3.935,train,a woman is slicing a cucumber
10330,source5166.txt,-1.0,orig,a man is jumping rope outside
10331,answer5166.txt,1.0,test,a person is slicing a cucumber
10332,source5167.txt,-1.0,orig,a man is jumping rope outside
10333,answer5167.txt,1.0,train,a woman is not slicing a cucumber
10334,source5168.txt,-1.0,orig,a man is jumping rope in a field
10335,answer5168.txt,1.0,test,a woman is slicing a cucumber
10336,source5169.txt,-1.0,orig,a woman is slicing a cucumber
10337,answer5169.txt,1.3,train,a woman is jumping rope outside
10338,source5170.txt,-1.0,orig,a man is jumping rope outside
10339,answer5170.txt,1.0,test,a woman is slicing a cucumber
10340,source5171.txt,-1.0,orig,potatoes are being sliced by a man
10341,answer5171.txt,4.8,test,a man is slicing potatoes
10342,source5172.txt,-1.0,orig,there is no man slicing potatoes
10343,answer5172.txt,3.6,test,a man is slicing potatoes
10344,source5173.txt,-1.0,orig,the man is slicing a potato
10345,answer5173.txt,4.9,test,a potato is being sliced by the man
10346,source5174.txt,-1.0,orig,the man is not slicing a potato
10347,answer5174.txt,3.9,train,the man is slicing a potato
10348,source5175.txt,-1.0,orig,a potato is being sliced by the man
10349,answer5175.txt,4.6,train,a man is slicing potatoes
10350,source5176.txt,-1.0,orig,a man is slicing potatoes
10351,answer5176.txt,3.7,test,the man is not slicing a potato
10352,source5177.txt,-1.0,orig,the man is slicing a potato
10353,answer5177.txt,4.7,train,potatoes are being sliced by a man
10354,source5178.txt,-1.0,orig,the man is slicing a potato
10355,answer5178.txt,3.2,test,there is no man slicing potatoes
10356,source5179.txt,-1.0,orig,a man is slicing potatoes
10357,answer5179.txt,4.4,test,the man is slicing a potato
10358,source5180.txt,-1.0,orig,a flute is being played by a girl
10359,answer5180.txt,4.9,test,a girl is playing a flute
10360,source5181.txt,-1.0,orig,there is no girl playing a flute
10361,answer5181.txt,3.6,train,a girl is playing a flute
10362,source5182.txt,-1.0,orig,a wind instrument is being played by a girl
10363,answer5182.txt,4.9,train,a girl is playing a wind instrument
10364,source5183.txt,-1.0,orig,a girl is playing a wind instrument
10365,answer5183.txt,3.7,test,a boy is playing a wind instrument
10366,source5184.txt,-1.0,orig,a girl is playing a flute
10367,answer5184.txt,4.3,train,a wind instrument is being played by a girl
10368,source5185.txt,-1.0,orig,a girl is playing a flute
10369,answer5185.txt,3.1,train,a boy is playing a wind instrument
10370,source5186.txt,-1.0,orig,a flute is being played by a girl
10371,answer5186.txt,4.4,test,a girl is playing a wind instrument
10372,source5187.txt,-1.0,orig,there is no girl playing a flute
10373,answer5187.txt,3.7,test,a girl is playing a wind instrument
10374,source5188.txt,-1.0,orig,a girl is playing a flute
10375,answer5188.txt,4.4,train,a girl is playing a wind instrument
10376,source5189.txt,-1.0,orig,a keyboard is being played by a person
10377,answer5189.txt,4.8,train,a person is playing a keyboard
10378,source5190.txt,-1.0,orig,a person is playing a keyboard
10379,answer5190.txt,4.0,train,a person is not playing a keyboard
10380,source5191.txt,-1.0,orig,the piano is being played by someone
10381,answer5191.txt,4.8,test,someone is playing piano
10382,source5192.txt,-1.0,orig,someone is playing piano
10383,answer5192.txt,3.0,train,someone is not playing piano
10384,source5193.txt,-1.0,orig,the piano is being played by someone
10385,answer5193.txt,3.9,test,a person is playing a keyboard
10386,source5194.txt,-1.0,orig,someone is not playing piano
10387,answer5194.txt,2.635,test,a person is playing a keyboard
10388,source5195.txt,-1.0,orig,someone is playing piano
10389,answer5195.txt,3.8,train,a keyboard is being played by a person
10390,source5196.txt,-1.0,orig,someone is playing piano
10391,answer5196.txt,3.0,train,a person is not playing a keyboard
10392,source5197.txt,-1.0,orig,someone is playing piano
10393,answer5197.txt,3.8,test,a person is playing a keyboard
10394,source5198.txt,-1.0,orig,a man is jumping into a pool
10395,answer5198.txt,4.8,train,a man is diving into a pool
10396,source5199.txt,-1.0,orig,a man is diving into a pool
10397,answer5199.txt,3.3,test,a woman is diving into a pool
10398,source5200.txt,-1.0,orig,a man is jumping out of a pool
10399,answer5200.txt,3.6,test,a man is diving into a pool
10400,source5201.txt,-1.0,orig,a man is diving into a pool
10401,answer5201.txt,4.5,test,a man is diving into the water
10402,source5202.txt,-1.0,orig,a man is diving into a pool
10403,answer5202.txt,3.7,test,a man is jumping out of a pool
10404,source5203.txt,-1.0,orig,a woman is diving into a pool
10405,answer5203.txt,3.5,train,a man is diving into a pool
10406,source5204.txt,-1.0,orig,the man is adding seasoning to the water in a bowl
10407,answer5204.txt,4.7,test,seasoning is being added to the water by the man
10408,source5205.txt,-1.0,orig,the man is adding seasoning to the water in a bowl
10409,answer5205.txt,3.0,test,the man is not adding seasoning to the some water in a bowl
10410,source5206.txt,-1.0,orig,the man is seasoning the sausages
10411,answer5206.txt,4.4,train,the man is seasoning the meat
10412,source5207.txt,-1.0,orig,the man is not seasoning the sausages
10413,answer5207.txt,3.0,test,the man is seasoning the sausages
10414,source5208.txt,-1.0,orig,the man is adding seasoning to the water in a bowl
10415,answer5208.txt,3.0,train,the man is seasoning the meat
10416,source5209.txt,-1.0,orig,the man is not seasoning the sausages
10417,answer5209.txt,3.0,train,the man is adding seasoning to the water in a bowl
10418,source5210.txt,-1.0,orig,seasoning is being added to the water by the man
10419,answer5210.txt,3.7,train,the man is seasoning the sausages
10420,source5211.txt,-1.0,orig,the man is seasoning the sausages
10421,answer5211.txt,3.1,test,the man is not adding seasoning to the some water in a bowl
10422,source5212.txt,-1.0,orig,the man is adding seasoning to the water in a bowl
10423,answer5212.txt,3.0,test,the man is seasoning the sausages
10424,source5213.txt,-1.0,orig,a man is playing a large flute
10425,answer5213.txt,4.9,train,a large flute is being played by a man
10426,source5214.txt,-1.0,orig,a man is playing a large flute
10427,answer5214.txt,3.9,train,a man is playing a small flute
10428,source5215.txt,-1.0,orig,a large flute is being played by a man
10429,answer5215.txt,4.3,train,a man is playing a flute
10430,source5216.txt,-1.0,orig,a man is playing a small flute
10431,answer5216.txt,4.7,train,a man is playing a flute
10432,source5217.txt,-1.0,orig,a man is playing a large flute
10433,answer5217.txt,4.4,train,a flute is being played by a man
10434,source5218.txt,-1.0,orig,a man is playing a large flute
10435,answer5218.txt,4.1,train,there is no man playing a flute
10436,source5219.txt,-1.0,orig,a man is playing a large flute
10437,answer5219.txt,4.2,test,a man is playing a flute
10438,source5220.txt,-1.0,orig,a woman is peeling a potato
10439,answer5220.txt,4.9,test,a potato is being peeled by a woman
10440,source5221.txt,-1.0,orig,a woman is peeling a potato
10441,answer5221.txt,3.6,test,a woman is not peeling a potato
10442,source5222.txt,-1.0,orig,the lady is peeling the potato
10443,answer5222.txt,5.0,train,the potato is being peeled by the lady
10444,source5223.txt,-1.0,orig,the lady is peeling the potato
10445,answer5223.txt,2.7,train,there is no lady peeling the potato
10446,source5224.txt,-1.0,orig,a woman is peeling a potato
10447,answer5224.txt,4.8,train,the potato is being peeled by the lady
10448,source5225.txt,-1.0,orig,a woman is peeling a potato
10449,answer5225.txt,4.2,train,there is no lady peeling the potato
10450,source5226.txt,-1.0,orig,the lady is peeling the potato
10451,answer5226.txt,4.8,test,a potato is being peeled by a woman
10452,source5227.txt,-1.0,orig,the lady is peeling the potato
10453,answer5227.txt,4.2,train,a woman is not peeling a potato
10454,source5228.txt,-1.0,orig,the lady is peeling the potato
10455,answer5228.txt,5.0,train,a woman is peeling a potato
10456,source5229.txt,-1.0,orig,a man is riding a motorbike
10457,answer5229.txt,3.9,test,a man is riding a scooter
10458,source5230.txt,-1.0,orig,a man is riding a scooter
10459,answer5230.txt,3.0,test,a man is not riding a scooter
10460,source5231.txt,-1.0,orig,a man is playing a flute
10461,answer5231.txt,1.6,test,a man is riding a motorbike
10462,source5232.txt,-1.0,orig,a man is not riding a scooter
10463,answer5232.txt,1.5,test,a man is playing a flute
10464,source5233.txt,-1.0,orig,a flute is being played by a man
10465,answer5233.txt,1.3,train,a man is riding a scooter
10466,source5234.txt,-1.0,orig,a man is riding a scooter
10467,answer5234.txt,1.1,train,there is no man playing a flute
10468,source5235.txt,-1.0,orig,a man is playing a flute
10469,answer5235.txt,1.5,test,a man is riding a scooter
10470,source5236.txt,-1.0,orig,a man is playing the guitar
10471,answer5236.txt,4.3,train,a man is playing the instrument
10472,source5237.txt,-1.0,orig,an octopus is being sliced by a woman
10473,answer5237.txt,5.0,train,a woman is slicing an octopus
10474,source5238.txt,-1.0,orig,a woman is not slicing an octopus
10475,answer5238.txt,3.2,test,a woman is slicing an octopus
10476,source5239.txt,-1.0,orig,a man is playing the guitar
10477,answer5239.txt,1.0,train,an octopus is being sliced by a woman
10478,source5240.txt,-1.0,orig,a woman is not slicing an octopus
10479,answer5240.txt,1.0,train,a man is playing the guitar
10480,source5241.txt,-1.0,orig,a woman is slicing an octopus
10481,answer5241.txt,1.0,train,a man is playing the instrument
10482,source5242.txt,-1.0,orig,there is no man playing the guitar
10483,answer5242.txt,1.0,train,a woman is slicing an octopus
10484,source5243.txt,-1.0,orig,a man is playing the guitar
10485,answer5243.txt,1.0,train,a woman is slicing an octopus
10486,source5244.txt,-1.0,orig,the drums are being played by a man
10487,answer5244.txt,5.0,test,a man is playing the drums
10488,source5245.txt,-1.0,orig,a man is not playing the drums
10489,answer5245.txt,4.0,test,a man is playing the drums
10490,source5246.txt,-1.0,orig,the guitar is being played by a man
10491,answer5246.txt,5.0,train,a man is playing the guitar
10492,source5247.txt,-1.0,orig,a man is playing the drums
10493,answer5247.txt,2.0,train,the guitar is being played by a man
10494,source5248.txt,-1.0,orig,there is no man playing the guitar
10495,answer5248.txt,2.4,test,a man is playing the drums
10496,source5249.txt,-1.0,orig,the drums are being played by a man
10497,answer5249.txt,2.9,train,a man is playing the guitar
10498,source5250.txt,-1.0,orig,a man is not playing the drums
10499,answer5250.txt,2.8,test,a man is playing the guitar
10500,source5251.txt,-1.0,orig,a man is playing the drums
10501,answer5251.txt,3.7,train,a man is playing the guitar
10502,source5252.txt,-1.0,orig,a man is putting some food in a box
10503,answer5252.txt,4.4,test,a man is putting some food in a container
10504,source5253.txt,-1.0,orig,a man is removing some food from a box
10505,answer5253.txt,3.4,train,a man is putting some food in a box
10506,source5254.txt,-1.0,orig,the man is putting chicken into the box
10507,answer5254.txt,4.7,test,the man is putting chicken into the container
10508,source5255.txt,-1.0,orig,the man is not putting chicken into the container
10509,answer5255.txt,3.3,train,the man is putting chicken into the container
10510,source5256.txt,-1.0,orig,the man is putting chicken into the box
10511,answer5256.txt,4.5,test,a man is putting some food in a box
10512,source5257.txt,-1.0,orig,the man is not putting chicken into the container
10513,answer5257.txt,3.7,train,a man is putting some food in a box
10514,source5258.txt,-1.0,orig,the man is putting chicken into the container
10515,answer5258.txt,4.6,test,a man is putting some food in a container
10516,source5259.txt,-1.0,orig,a man is removing some food from a box
10517,answer5259.txt,2.5,train,the man is putting chicken into the container
10518,source5260.txt,-1.0,orig,the man is putting chicken into the container
10519,answer5260.txt,4.315,train,a man is putting some food in a box
