File,Class,DataType
answer4464.txt,4,test
source4465.txt,-1,orig
answer4465.txt,3.4,train
source4466.txt,-1,orig
answer4466.txt,4.4,train
source4467.txt,-1,orig
answer4467.txt,4.2,test
source4468.txt,-1,orig
answer4468.txt,3.6,test
source4469.txt,-1,orig
answer4469.txt,4.6,train
source4470.txt,-1,orig
answer4470.txt,3.3,train
source4471.txt,-1,orig
answer4471.txt,2.2,test
source4472.txt,-1,orig
answer4472.txt,2.1,test
source4473.txt,-1,orig
answer4473.txt,1.7,test
source4474.txt,-1,orig
answer4474.txt,1,test
source4475.txt,-1,orig
answer4475.txt,1.9,train
source4476.txt,-1,orig
answer4476.txt,5,train
source4477.txt,-1,orig
answer4477.txt,4.5,test
source4478.txt,-1,orig
answer4478.txt,4.1,test
source4479.txt,-1,orig
answer4479.txt,5,test
source4480.txt,-1,orig
answer4480.txt,3.8,test
source4481.txt,-1,orig
answer4481.txt,4.4,test
source4482.txt,-1,orig
answer4482.txt,3.3,train
source4483.txt,-1,orig
answer4483.txt,4.9,test
source4484.txt,-1,orig
answer4484.txt,3.3,test
source4485.txt,-1,orig
answer4485.txt,1,test
source4486.txt,-1,orig
answer4486.txt,1,test
source4487.txt,-1,orig
answer4487.txt,1,train
source4488.txt,-1,orig
answer4488.txt,1,train
source4489.txt,-1,orig
answer4489.txt,1,train
source4490.txt,-1,orig
answer4490.txt,4.8,test
source4491.txt,-1,orig
answer4491.txt,4.6,test
source4492.txt,-1,orig
answer4492.txt,3.5,train
source4493.txt,-1,orig
answer4493.txt,4.4,test
source4494.txt,-1,orig
answer4494.txt,3.2,test
source4495.txt,-1,orig
answer4495.txt,4.5,test
source4496.txt,-1,orig
answer4496.txt,4.4,train
source4497.txt,-1,orig
answer4497.txt,4.8,test
source4498.txt,-1,orig
answer4498.txt,3.3,test
source4499.txt,-1,orig
answer4499.txt,4.7,train
source4500.txt,-1,orig
answer4500.txt,4.9,test
source4501.txt,-1,orig
answer4501.txt,4.5,train
source4502.txt,-1,orig
answer4502.txt,3.5,train
source4503.txt,-1,orig
answer4503.txt,4.8,test
source4504.txt,-1,orig
answer4504.txt,3.8,train
source4505.txt,-1,orig
answer4505.txt,4.5,test
source4506.txt,-1,orig
answer4506.txt,4,test
source4507.txt,-1,orig
answer4507.txt,4.4,test
source4508.txt,-1,orig
answer4508.txt,4.1,test
source4509.txt,-1,orig
answer4509.txt,4.6,test
source4510.txt,-1,orig
answer4510.txt,5,test
source4511.txt,-1,orig
answer4511.txt,3.8,train
source4512.txt,-1,orig
answer4512.txt,4.2,test
source4513.txt,-1,orig
answer4513.txt,3.6,test
source4514.txt,-1,orig
answer4514.txt,1.1,test
source4515.txt,-1,orig
answer4515.txt,1,train
source4516.txt,-1,orig
answer4516.txt,1,test
source4517.txt,-1,orig
answer4517.txt,1.1,train
source4518.txt,-1,orig
answer4518.txt,1.1,train
source4519.txt,-1,orig
answer4519.txt,4.9,train
source4520.txt,-1,orig
answer4520.txt,3.7,train
source4521.txt,-1,orig
answer4521.txt,5,train
source4522.txt,-1,orig
answer4522.txt,2.4,train
source4523.txt,-1,orig
answer4523.txt,2.8,test
source4524.txt,-1,orig
answer4524.txt,3.1,test
source4525.txt,-1,orig
answer4525.txt,3.3,test
source4526.txt,-1,orig
answer4526.txt,3.2,test
source4527.txt,-1,orig
answer4527.txt,4.5,train
source4528.txt,-1,orig
answer4528.txt,2.5,train
source4529.txt,-1,orig
answer4529.txt,4.3,test
source4530.txt,-1,orig
answer4530.txt,2.92,train
source4531.txt,-1,orig
answer4531.txt,4.7,test
source4532.txt,-1,orig
answer4532.txt,3.3,train
source4533.txt,-1,orig
answer4533.txt,4.5,test
source4534.txt,-1,orig
answer4534.txt,3.6,train
source4535.txt,-1,orig
answer4535.txt,4.6,train
source4536.txt,-1,orig
answer4536.txt,4.8,train
source4537.txt,-1,orig
answer4537.txt,3.4,train
source4538.txt,-1,orig
answer4538.txt,4.6,test
source4539.txt,-1,orig
answer4539.txt,4.1,test
source4540.txt,-1,orig
answer4540.txt,1.1,train
source4541.txt,-1,orig
answer4541.txt,1,test
source4542.txt,-1,orig
answer4542.txt,1.1,test
source4543.txt,-1,orig
answer4543.txt,1.1,train
source4544.txt,-1,orig
answer4544.txt,1,train
source4545.txt,-1,orig
answer4545.txt,4.8,train
source4546.txt,-1,orig
answer4546.txt,3.6,train
source4547.txt,-1,orig
answer4547.txt,4.9,train
source4548.txt,-1,orig
answer4548.txt,4.3,train
source4549.txt,-1,orig
answer4549.txt,3.2,train
source4550.txt,-1,orig
answer4550.txt,2.7,train
source4551.txt,-1,orig
answer4551.txt,2.9,test
source4552.txt,-1,orig
answer4552.txt,2.4,train
source4553.txt,-1,orig
answer4553.txt,2.7,train
source4554.txt,-1,orig
answer4554.txt,4,test
source4555.txt,-1,orig
answer4555.txt,3.7,train
source4556.txt,-1,orig
answer4556.txt,3.8,test
source4557.txt,-1,orig
answer4557.txt,4.5,train
source4558.txt,-1,orig
answer4558.txt,3.8,train
source4559.txt,-1,orig
answer4559.txt,4.3,test
source4560.txt,-1,orig
answer4560.txt,3.8,test
source4561.txt,-1,orig
answer4561.txt,3.8,test
source4562.txt,-1,orig
answer4562.txt,3,test
source4563.txt,-1,orig
answer4563.txt,3.7,train
source4564.txt,-1,orig
answer4564.txt,4.4,train
source4565.txt,-1,orig
answer4565.txt,3.1,test
source4566.txt,-1,orig
answer4566.txt,4.9,train
source4567.txt,-1,orig
answer4567.txt,3.5,test
source4568.txt,-1,orig
answer4568.txt,2.9,train
source4569.txt,-1,orig
answer4569.txt,3.5,train
source4570.txt,-1,orig
answer4570.txt,3,train
source4571.txt,-1,orig
answer4571.txt,3.4,train
source4572.txt,-1,orig
answer4572.txt,3.2,train
source4573.txt,-1,orig
answer4573.txt,4.8,test
source4574.txt,-1,orig
answer4574.txt,4,test
source4575.txt,-1,orig
answer4575.txt,4.6,test
source4576.txt,-1,orig
answer4576.txt,3.465,test
source4577.txt,-1,orig
answer4577.txt,3.665,test
source4578.txt,-1,orig
answer4578.txt,3.7,test
source4579.txt,-1,orig
answer4579.txt,4.2,train
source4580.txt,-1,orig
answer4580.txt,2.9,train
source4581.txt,-1,orig
answer4581.txt,3.7,test
source4582.txt,-1,orig
answer4582.txt,4.7,train
source4583.txt,-1,orig
answer4583.txt,3.5,train
source4584.txt,-1,orig
answer4584.txt,4.2,train
source4585.txt,-1,orig
answer4585.txt,3.1,train
source4586.txt,-1,orig
answer4586.txt,3.8,test
source4587.txt,-1,orig
answer4587.txt,3.3,test
source4588.txt,-1,orig
answer4588.txt,4,test
source4589.txt,-1,orig
answer4589.txt,3.2,test
source4590.txt,-1,orig
answer4590.txt,4.4,train
source4591.txt,-1,orig
answer4591.txt,4.3,test
source4592.txt,-1,orig
answer4592.txt,3,test
source4593.txt,-1,orig
answer4593.txt,4.7,train
source4594.txt,-1,orig
answer4594.txt,4,train
source4595.txt,-1,orig
answer4595.txt,3.6,train
source4596.txt,-1,orig
answer4596.txt,4,train
source4597.txt,-1,orig
answer4597.txt,3.9,test
source4598.txt,-1,orig
answer4598.txt,3.4,test
source4599.txt,-1,orig
answer4599.txt,4,train
source4600.txt,-1,orig
answer4600.txt,4.9,train
source4601.txt,-1,orig
answer4601.txt,4.3,train
source4602.txt,-1,orig
answer4602.txt,3,test
source4603.txt,-1,orig
answer4603.txt,4.5,train
source4604.txt,-1,orig
answer4604.txt,3.9,test
source4605.txt,-1,orig
answer4605.txt,2.85,test
source4606.txt,-1,orig
answer4606.txt,3.5,test
source4607.txt,-1,orig
answer4607.txt,3.3,train
source4608.txt,-1,orig
answer4608.txt,2.9,train
source4609.txt,-1,orig
answer4609.txt,2.7,test
source4610.txt,-1,orig
answer4610.txt,3.2,test
source4611.txt,-1,orig
answer4611.txt,4.485,train
source4612.txt,-1,orig
answer4612.txt,4,train
source4613.txt,-1,orig
answer4613.txt,4.6,test
source4614.txt,-1,orig
answer4614.txt,3.4,train
source4615.txt,-1,orig
answer4615.txt,4.8,test
source4616.txt,-1,orig
answer4616.txt,3.6,test
source4617.txt,-1,orig
answer4617.txt,4.8,train
source4618.txt,-1,orig
answer4618.txt,3.3,train
source4619.txt,-1,orig
answer4619.txt,4.7,test
source4620.txt,-1,orig
answer4620.txt,4.4,test
source4621.txt,-1,orig
answer4621.txt,4.5,test
source4622.txt,-1,orig
answer4622.txt,4.3,test
source4623.txt,-1,orig
answer4623.txt,4.1,train
source4624.txt,-1,orig
answer4624.txt,2.6,test
source4625.txt,-1,orig
answer4625.txt,4.1,train
source4626.txt,-1,orig
answer4626.txt,3.7,train
source4627.txt,-1,orig
answer4627.txt,2.8,test
source4628.txt,-1,orig
answer4628.txt,4.5,train
source4629.txt,-1,orig
answer4629.txt,3.6,train
source4630.txt,-1,orig
answer4630.txt,4.5,test
source4631.txt,-1,orig
answer4631.txt,4.8,test
source4632.txt,-1,orig
answer4632.txt,3.9,test
source4633.txt,-1,orig
answer4633.txt,5,test
source4634.txt,-1,orig
answer4634.txt,4.2,test
source4635.txt,-1,orig
answer4635.txt,1.9,train
source4636.txt,-1,orig
answer4636.txt,1.5,train
source4637.txt,-1,orig
answer4637.txt,1.2,test
source4638.txt,-1,orig
answer4638.txt,1.4,train
source4639.txt,-1,orig
answer4639.txt,1.2,train
source4640.txt,-1,orig
answer4640.txt,4.6,test
source4641.txt,-1,orig
answer4641.txt,3.3,test
source4642.txt,-1,orig
answer4642.txt,4.5,train
source4643.txt,-1,orig
answer4643.txt,3.8,train
source4644.txt,-1,orig
answer4644.txt,1.9,train
source4645.txt,-1,orig
answer4645.txt,1.1,train
source4646.txt,-1,orig
answer4646.txt,1,train
source4647.txt,-1,orig
answer4647.txt,1.5,train
source4648.txt,-1,orig
answer4648.txt,1.1,test
source4649.txt,-1,orig
answer4649.txt,4.7,train
source4650.txt,-1,orig
answer4650.txt,3.7,train
source4651.txt,-1,orig
answer4651.txt,4.6,test
source4652.txt,-1,orig
answer4652.txt,3.6,train
source4653.txt,-1,orig
answer4653.txt,1.4,test
source4654.txt,-1,orig
answer4654.txt,1.1,train
source4655.txt,-1,orig
answer4655.txt,1.7,test
source4656.txt,-1,orig
answer4656.txt,1.7,test
source4657.txt,-1,orig
answer4657.txt,1.5,train
source4658.txt,-1,orig
answer4658.txt,5,test
source4659.txt,-1,orig
answer4659.txt,3.8,train
source4660.txt,-1,orig
answer4660.txt,4.6,train
source4661.txt,-1,orig
answer4661.txt,3.3,test
source4662.txt,-1,orig
answer4662.txt,4.3,test
source4663.txt,-1,orig
answer4663.txt,3.7,train
source4664.txt,-1,orig
answer4664.txt,4.7,test
source4665.txt,-1,orig
answer4665.txt,3.5,train
source4666.txt,-1,orig
answer4666.txt,4.4,test
source4667.txt,-1,orig
answer4667.txt,4.8,test
source4668.txt,-1,orig
answer4668.txt,3.8,test
source4669.txt,-1,orig
answer4669.txt,4.9,test
source4670.txt,-1,orig
answer4670.txt,3.4,test
source4671.txt,-1,orig
answer4671.txt,1,train
source4672.txt,-1,orig
answer4672.txt,1.3,test
source4673.txt,-1,orig
answer4673.txt,1,train
source4674.txt,-1,orig
answer4674.txt,1.1,test
source4675.txt,-1,orig
answer4675.txt,1.6,test
source4676.txt,-1,orig
answer4676.txt,4.6,train
source4677.txt,-1,orig
answer4677.txt,3.6,train
source4678.txt,-1,orig
answer4678.txt,5,train
source4679.txt,-1,orig
answer4679.txt,3.1,train
source4680.txt,-1,orig
answer4680.txt,4.5,train
source4681.txt,-1,orig
answer4681.txt,4,train
source4682.txt,-1,orig
answer4682.txt,4,train
source4683.txt,-1,orig
answer4683.txt,3.6,train
source4684.txt,-1,orig
answer4684.txt,4.5,test
source4685.txt,-1,orig
answer4685.txt,4.9,train
source4686.txt,-1,orig
answer4686.txt,2.935,train
source4687.txt,-1,orig
answer4687.txt,3.5,test
source4688.txt,-1,orig
answer4688.txt,4.9,train
source4689.txt,-1,orig
answer4689.txt,3.4,train
source4690.txt,-1,orig
answer4690.txt,3.9,train
source4691.txt,-1,orig
answer4691.txt,4.3,train
source4692.txt,-1,orig
answer4692.txt,3.8,test
source4693.txt,-1,orig
answer4693.txt,3.5,train
source4694.txt,-1,orig
answer4694.txt,4.3,train
source4695.txt,-1,orig
answer4695.txt,3.4,train
source4696.txt,-1,orig
answer4696.txt,3.4,train
source4697.txt,-1,orig
answer4697.txt,4.4,train
source4698.txt,-1,orig
answer4698.txt,4.9,train
source4699.txt,-1,orig
answer4699.txt,3.8,train
source4700.txt,-1,orig
answer4700.txt,5,train
source4701.txt,-1,orig
answer4701.txt,3.5,test
source4702.txt,-1,orig
answer4702.txt,2.8,train
source4703.txt,-1,orig
answer4703.txt,2.9,train
source4704.txt,-1,orig
answer4704.txt,2.8,train
source4705.txt,-1,orig
answer4705.txt,2.1,train
source4706.txt,-1,orig
answer4706.txt,3,train
source4707.txt,-1,orig
answer4707.txt,3.6,train
source4708.txt,-1,orig
answer4708.txt,4.6,train
source4709.txt,-1,orig
answer4709.txt,3.5,test
source4710.txt,-1,orig
answer4710.txt,4.8,test
source4711.txt,-1,orig
answer4711.txt,3.1,test
source4712.txt,-1,orig
answer4712.txt,4.9,test
source4713.txt,-1,orig
answer4713.txt,4,train
source4714.txt,-1,orig
answer4714.txt,4.7,train
source4715.txt,-1,orig
answer4715.txt,4.2,test
source4716.txt,-1,orig
answer4716.txt,3.5,test
source4717.txt,-1,orig
answer4717.txt,4.4,test
source4718.txt,-1,orig
answer4718.txt,3.2,train
source4719.txt,-1,orig
answer4719.txt,2.6,test
source4720.txt,-1,orig
answer4720.txt,1.7,test
source4721.txt,-1,orig
answer4721.txt,2,train
source4722.txt,-1,orig
answer4722.txt,2.1,test
source4723.txt,-1,orig
answer4723.txt,2.235,test
source4724.txt,-1,orig
answer4724.txt,4.835,train
source4725.txt,-1,orig
answer4725.txt,3.8,train
source4726.txt,-1,orig
answer4726.txt,1.5,test
source4727.txt,-1,orig
answer4727.txt,1,train
source4728.txt,-1,orig
answer4728.txt,1.3,train
source4729.txt,-1,orig
answer4729.txt,1.2,train
source4730.txt,-1,orig
answer4730.txt,1.2,test
source4731.txt,-1,orig
answer4731.txt,5,train
source4732.txt,-1,orig
answer4732.txt,3.8,train
source4733.txt,-1,orig
answer4733.txt,4.9,train
source4734.txt,-1,orig
answer4734.txt,3,test
source4735.txt,-1,orig
answer4735.txt,3.1,train
source4736.txt,-1,orig
answer4736.txt,2.5,test
source4737.txt,-1,orig
answer4737.txt,3,train
source4738.txt,-1,orig
answer4738.txt,3.4,train
source4739.txt,-1,orig
answer4739.txt,3.7,train
source4740.txt,-1,orig
answer4740.txt,3.8,test
source4741.txt,-1,orig
answer4741.txt,4.6,test
source4742.txt,-1,orig
answer4742.txt,3.5,train
source4743.txt,-1,orig
answer4743.txt,3.385,test
source4744.txt,-1,orig
answer4744.txt,1.2,test
source4745.txt,-1,orig
answer4745.txt,3,train
source4746.txt,-1,orig
answer4746.txt,1.2,train
source4747.txt,-1,orig
answer4747.txt,1.3,test
source4748.txt,-1,orig
answer4748.txt,4.9,train
source4749.txt,-1,orig
answer4749.txt,3.3,test
source4750.txt,-1,orig
answer4750.txt,5,test
source4751.txt,-1,orig
answer4751.txt,4.4,train
source4752.txt,-1,orig
answer4752.txt,2.1,test
source4753.txt,-1,orig
answer4753.txt,3.2,train
source4754.txt,-1,orig
answer4754.txt,3.2,test
source4755.txt,-1,orig
answer4755.txt,2.7,test
source4756.txt,-1,orig
answer4756.txt,3.6,train
source4757.txt,-1,orig
answer4757.txt,4.9,test
source4758.txt,-1,orig
answer4758.txt,3.8,train
source4759.txt,-1,orig
answer4759.txt,4.3,train
source4760.txt,-1,orig
answer4760.txt,3.8,train
source4761.txt,-1,orig
answer4761.txt,4,train
source4762.txt,-1,orig
answer4762.txt,3.7,train
source4763.txt,-1,orig
answer4763.txt,4.3,test
source4764.txt,-1,orig
answer4764.txt,3.2,train
source4765.txt,-1,orig
answer4765.txt,4.7,train
source4766.txt,-1,orig
answer4766.txt,4.4,test
source4767.txt,-1,orig
answer4767.txt,4.2,train
source4768.txt,-1,orig
answer4768.txt,4.4,test
source4769.txt,-1,orig
answer4769.txt,3.715,test
source4770.txt,-1,orig
answer4770.txt,4,train
source4771.txt,-1,orig
answer4771.txt,2.75,test
source4772.txt,-1,orig
answer4772.txt,4.9,test
source4773.txt,-1,orig
answer4773.txt,3.5,test
source4774.txt,-1,orig
answer4774.txt,4.6,test
source4775.txt,-1,orig
answer4775.txt,4.9,test
source4776.txt,-1,orig
answer4776.txt,4.1,test
source4777.txt,-1,orig
answer4777.txt,4.4,train
source4778.txt,-1,orig
answer4778.txt,2.8,test
source4779.txt,-1,orig
answer4779.txt,1.5,train
source4780.txt,-1,orig
answer4780.txt,1.2,train
source4781.txt,-1,orig
answer4781.txt,1,test
source4782.txt,-1,orig
answer4782.txt,1.3,train
source4783.txt,-1,orig
answer4783.txt,1.2,test
source4784.txt,-1,orig
answer4784.txt,3.9,train
source4785.txt,-1,orig
answer4785.txt,4.4,test
source4786.txt,-1,orig
answer4786.txt,3.9,test
source4787.txt,-1,orig
answer4787.txt,3.8,test
source4788.txt,-1,orig
answer4788.txt,1,test
source4789.txt,-1,orig
answer4789.txt,1,test
source4790.txt,-1,orig
answer4790.txt,1.2,train
source4791.txt,-1,orig
answer4791.txt,1.1,train
source4792.txt,-1,orig
answer4792.txt,1.1,train
source4793.txt,-1,orig
answer4793.txt,4.8,test
source4794.txt,-1,orig
answer4794.txt,4.5,train
source4795.txt,-1,orig
answer4795.txt,3.2,test
source4796.txt,-1,orig
answer4796.txt,4.2,train
source4797.txt,-1,orig
answer4797.txt,4,train
source4798.txt,-1,orig
answer4798.txt,4.1,train
source4799.txt,-1,orig
answer4799.txt,4.815,test
source4800.txt,-1,orig
answer4800.txt,3.3,test
source4801.txt,-1,orig
answer4801.txt,4.5,test
source4802.txt,-1,orig
answer4802.txt,3.4,train
source4803.txt,-1,orig
answer4803.txt,3.1,test
source4804.txt,-1,orig
answer4804.txt,1.9,train
source4805.txt,-1,orig
answer4805.txt,2.8,train
source4806.txt,-1,orig
answer4806.txt,1.9,test
source4807.txt,-1,orig
answer4807.txt,1.7,test
source4808.txt,-1,orig
answer4808.txt,4.2,train
source4809.txt,-1,orig
answer4809.txt,3.2,train
source4810.txt,-1,orig
answer4810.txt,3.7,train
source4811.txt,-1,orig
answer4811.txt,4.8,test
source4812.txt,-1,orig
answer4812.txt,3.1,test
source4813.txt,-1,orig
answer4813.txt,3.3,train
source4814.txt,-1,orig
answer4814.txt,4.2,train
source4815.txt,-1,orig
answer4815.txt,4,test
source4816.txt,-1,orig
answer4816.txt,2.885,train
source4817.txt,-1,orig
answer4817.txt,4.1,train
source4818.txt,-1,orig
answer4818.txt,3.3,train
source4819.txt,-1,orig
answer4819.txt,3.8,test
source4820.txt,-1,orig
answer4820.txt,4.385,train
source4821.txt,-1,orig
answer4821.txt,4.7,test
source4822.txt,-1,orig
answer4822.txt,3.6,train
source4823.txt,-1,orig
answer4823.txt,3.8,train
source4824.txt,-1,orig
answer4824.txt,4,train
source4825.txt,-1,orig
answer4825.txt,1,train
source4826.txt,-1,orig
answer4826.txt,1,train
source4827.txt,-1,orig
answer4827.txt,1,train
source4828.txt,-1,orig
answer4828.txt,1,test
source4829.txt,-1,orig
answer4829.txt,1,train
source4830.txt,-1,orig
answer4830.txt,4.4,train
source4831.txt,-1,orig
answer4831.txt,3.5,test
source4832.txt,-1,orig
answer4832.txt,4.3,test
source4833.txt,-1,orig
answer4833.txt,3.2,train
source4834.txt,-1,orig
answer4834.txt,2.6,test
source4835.txt,-1,orig
answer4835.txt,2.7,train
source4836.txt,-1,orig
answer4836.txt,2,train
source4837.txt,-1,orig
answer4837.txt,2.2,train
source4838.txt,-1,orig
answer4838.txt,2.8,test
source4839.txt,-1,orig
answer4839.txt,4.7,train
source4840.txt,-1,orig
answer4840.txt,3.1,train
source4841.txt,-1,orig
answer4841.txt,5,train
source4842.txt,-1,orig
answer4842.txt,2.7,train
source4843.txt,-1,orig
answer4843.txt,3.2,train
source4844.txt,-1,orig
answer4844.txt,2,train
source4845.txt,-1,orig
answer4845.txt,2.6,test
source4846.txt,-1,orig
answer4846.txt,2.4,train
source4847.txt,-1,orig
answer4847.txt,2.535,train
source4848.txt,-1,orig
answer4848.txt,4.7,test
source4849.txt,-1,orig
answer4849.txt,3.415,test
source4850.txt,-1,orig
answer4850.txt,4.45,train
source4851.txt,-1,orig
answer4851.txt,4.2,train
source4852.txt,-1,orig
answer4852.txt,1,test
source4853.txt,-1,orig
answer4853.txt,1,train
source4854.txt,-1,orig
answer4854.txt,1,train
source4855.txt,-1,orig
answer4855.txt,1.1,test
source4856.txt,-1,orig
answer4856.txt,1,test
source4857.txt,-1,orig
answer4857.txt,4.8,train
source4858.txt,-1,orig
answer4858.txt,3.6,train
source4859.txt,-1,orig
answer4859.txt,3.2,test
source4860.txt,-1,orig
answer4860.txt,1.4,train
source4861.txt,-1,orig
answer4861.txt,1.2,test
source4862.txt,-1,orig
answer4862.txt,1.1,test
source4863.txt,-1,orig
answer4863.txt,1.2,test
source4864.txt,-1,orig
answer4864.txt,1.5,train
source4865.txt,-1,orig
answer4865.txt,4.8,train
source4866.txt,-1,orig
answer4866.txt,3.7,train
source4867.txt,-1,orig
answer4867.txt,4.9,train
source4868.txt,-1,orig
answer4868.txt,3.6,test
source4869.txt,-1,orig
answer4869.txt,1,test
source4870.txt,-1,orig
answer4870.txt,1,test
source4871.txt,-1,orig
answer4871.txt,1,train
source4872.txt,-1,orig
answer4872.txt,1.1,train
source4873.txt,-1,orig
answer4873.txt,1,train
source4874.txt,-1,orig
answer4874.txt,4.9,test
source4875.txt,-1,orig
answer4875.txt,3.9,train
source4876.txt,-1,orig
answer4876.txt,4.5,test
source4877.txt,-1,orig
answer4877.txt,4.1,train
source4878.txt,-1,orig
answer4878.txt,4.4,train
source4879.txt,-1,orig
answer4879.txt,3.4,test
source4880.txt,-1,orig
answer4880.txt,4.2,train
source4881.txt,-1,orig
answer4881.txt,4.3,test
source4882.txt,-1,orig
answer4882.txt,4.4,train
source4883.txt,-1,orig
answer4883.txt,4.8,test
source4884.txt,-1,orig
answer4884.txt,3.6,test
source4885.txt,-1,orig
answer4885.txt,3.2,train
source4886.txt,-1,orig
answer4886.txt,3.8,train
source4887.txt,-1,orig
answer4887.txt,3.3,test
source4888.txt,-1,orig
answer4888.txt,3.5,train
source4889.txt,-1,orig
answer4889.txt,3.6,train
source4890.txt,-1,orig
answer4890.txt,3.915,test
source4891.txt,-1,orig
answer4891.txt,4.9,train
source4892.txt,-1,orig
answer4892.txt,3.9,train
source4893.txt,-1,orig
answer4893.txt,3.3,test
source4894.txt,-1,orig
answer4894.txt,5,test
source4895.txt,-1,orig
answer4895.txt,3.5,test
source4896.txt,-1,orig
answer4896.txt,4.1,train
source4897.txt,-1,orig
answer4897.txt,3.2,train
source4898.txt,-1,orig
answer4898.txt,4.5,train
source4899.txt,-1,orig
answer4899.txt,2.7,train
source4900.txt,-1,orig
answer4900.txt,2.5,train
source4901.txt,-1,orig
answer4901.txt,4.4,train
source4902.txt,-1,orig
answer4902.txt,4.8,test
source4903.txt,-1,orig
answer4903.txt,4.2,test
source4904.txt,-1,orig
answer4904.txt,4.9,train
source4905.txt,-1,orig
answer4905.txt,3.3,train
source4906.txt,-1,orig
answer4906.txt,3.6,train
source4907.txt,-1,orig
answer4907.txt,4.8,train
source4908.txt,-1,orig
answer4908.txt,3.6,test
source4909.txt,-1,orig
answer4909.txt,3.7,test
source4910.txt,-1,orig
answer4910.txt,4.6,test
source4911.txt,-1,orig
answer4911.txt,3.7,train
source4912.txt,-1,orig
answer4912.txt,4.8,test
source4913.txt,-1,orig
answer4913.txt,4.9,train
source4914.txt,-1,orig
answer4914.txt,3,train
source4915.txt,-1,orig
answer4915.txt,4.8,test
source4916.txt,-1,orig
answer4916.txt,3.4,test
source4917.txt,-1,orig
answer4917.txt,2.8,test
source4918.txt,-1,orig
answer4918.txt,3.7,test
source4919.txt,-1,orig
answer4919.txt,3.7,train
source4920.txt,-1,orig
answer4920.txt,2.7,train
source4921.txt,-1,orig
answer4921.txt,3.5,train
source4922.txt,-1,orig
answer4922.txt,4.9,train
source4923.txt,-1,orig
answer4923.txt,4.2,train
source4924.txt,-1,orig
answer4924.txt,5,train
source4925.txt,-1,orig
answer4925.txt,3.6,train
source4926.txt,-1,orig
answer4926.txt,1.2,train
source4927.txt,-1,orig
answer4927.txt,1.1,train
source4928.txt,-1,orig
answer4928.txt,1.1,test
source4929.txt,-1,orig
answer4929.txt,1.4,test
source4930.txt,-1,orig
answer4930.txt,1,train
source4931.txt,-1,orig
answer4931.txt,4.7,test
source4932.txt,-1,orig
answer4932.txt,3.7,train
source4933.txt,-1,orig
answer4933.txt,4.4,test
source4934.txt,-1,orig
answer4934.txt,3.5,train
source4935.txt,-1,orig
answer4935.txt,4.6,test
source4936.txt,-1,orig
answer4936.txt,4.3,test
source4937.txt,-1,orig
answer4937.txt,4.7,test
source4938.txt,-1,orig
answer4938.txt,3.4,train
source4939.txt,-1,orig
answer4939.txt,4.9,test
source4940.txt,-1,orig
answer4940.txt,4.9,test
source4941.txt,-1,orig
answer4941.txt,3.7,test
source4942.txt,-1,orig
answer4942.txt,4.4,test
source4943.txt,-1,orig
answer4943.txt,4.4,test
source4944.txt,-1,orig
answer4944.txt,1,test
source4945.txt,-1,orig
answer4945.txt,1,test
source4946.txt,-1,orig
answer4946.txt,1.1,train
source4947.txt,-1,orig
answer4947.txt,1,train
source4948.txt,-1,orig
answer4948.txt,1,train
source4949.txt,-1,orig
answer4949.txt,4.9,test
source4950.txt,-1,orig
answer4950.txt,3.6,test
source4951.txt,-1,orig
answer4951.txt,4.9,test
source4952.txt,-1,orig
answer4952.txt,3.6,train
source4953.txt,-1,orig
answer4953.txt,2.7,train
source4954.txt,-1,orig
answer4954.txt,2.3,train
source4955.txt,-1,orig
answer4955.txt,1.9,train
source4956.txt,-1,orig
answer4956.txt,2.1,train
source4957.txt,-1,orig
answer4957.txt,2.5,train
source4958.txt,-1,orig
answer4958.txt,4.4,test
source4959.txt,-1,orig
answer4959.txt,3.5,train
source4960.txt,-1,orig
answer4960.txt,4.1,train
source4961.txt,-1,orig
answer4961.txt,4.1,test
source4962.txt,-1,orig
answer4962.txt,1.4,test
source4963.txt,-1,orig
answer4963.txt,1.1,train
source4964.txt,-1,orig
answer4964.txt,1.7,test
source4965.txt,-1,orig
answer4965.txt,1.8,train
source4966.txt,-1,orig
answer4966.txt,1.9,train
source4967.txt,-1,orig
answer4967.txt,4.7,test
source4968.txt,-1,orig
answer4968.txt,3.9,test
source4969.txt,-1,orig
answer4969.txt,4.5,test
source4970.txt,-1,orig
answer4970.txt,3.6,train
source4971.txt,-1,orig
answer4971.txt,1,train
source4972.txt,-1,orig
answer4972.txt,1,test
source4973.txt,-1,orig
answer4973.txt,1,test
source4974.txt,-1,orig
answer4974.txt,1,train
source4975.txt,-1,orig
answer4975.txt,1.1,test
source4976.txt,-1,orig
answer4976.txt,4.815,train
source4977.txt,-1,orig
answer4977.txt,3.8,test
source4978.txt,-1,orig
answer4978.txt,4.5,test
source4979.txt,-1,orig
answer4979.txt,3.2,train
source4980.txt,-1,orig
answer4980.txt,4.5,test
source4981.txt,-1,orig
answer4981.txt,3.985,train
source4982.txt,-1,orig
answer4982.txt,4.8,test
source4983.txt,-1,orig
answer4983.txt,3.2,train
source4984.txt,-1,orig
answer4984.txt,4.8,train
source4985.txt,-1,orig
answer4985.txt,4.1,test
source4986.txt,-1,orig
answer4986.txt,3.8,test
source4987.txt,-1,orig
answer4987.txt,4,train
source4988.txt,-1,orig
