File,Class,DataType
answer3867.txt,contradiction,test
source3868.txt,-1,orig
answer3868.txt,entailment,train
source3869.txt,-1,orig
answer3869.txt,contradiction,train
source3870.txt,-1,orig
answer3870.txt,entailment,train
source3871.txt,-1,orig
answer3871.txt,contradiction,test
source3872.txt,-1,orig
answer3872.txt,entailment,train
source3873.txt,-1,orig
answer3873.txt,entailment,test
source3874.txt,-1,orig
answer3874.txt,neutral,test
source3875.txt,-1,orig
answer3875.txt,entailment,test
source3876.txt,-1,orig
answer3876.txt,contradiction,train
source3877.txt,-1,orig
answer3877.txt,neutral,train
source3878.txt,-1,orig
answer3878.txt,entailment,train
source3879.txt,-1,orig
answer3879.txt,neutral,train
source3880.txt,-1,orig
answer3880.txt,neutral,test
source3881.txt,-1,orig
answer3881.txt,entailment,test
source3882.txt,-1,orig
answer3882.txt,neutral,train
source3883.txt,-1,orig
answer3883.txt,entailment,test
source3884.txt,-1,orig
answer3884.txt,entailment,test
source3885.txt,-1,orig
answer3885.txt,neutral,test
source3886.txt,-1,orig
answer3886.txt,entailment,test
source3887.txt,-1,orig
answer3887.txt,contradiction,test
source3888.txt,-1,orig
answer3888.txt,neutral,test
source3889.txt,-1,orig
answer3889.txt,neutral,test
source3890.txt,-1,orig
answer3890.txt,neutral,test
source3891.txt,-1,orig
answer3891.txt,neutral,train
source3892.txt,-1,orig
answer3892.txt,neutral,test
source3893.txt,-1,orig
answer3893.txt,entailment,train
source3894.txt,-1,orig
answer3894.txt,contradiction,train
source3895.txt,-1,orig
answer3895.txt,entailment,test
source3896.txt,-1,orig
answer3896.txt,neutral,test
source3897.txt,-1,orig
answer3897.txt,entailment,train
source3898.txt,-1,orig
answer3898.txt,neutral,test
source3899.txt,-1,orig
answer3899.txt,neutral,test
source3900.txt,-1,orig
answer3900.txt,contradiction,test
source3901.txt,-1,orig
answer3901.txt,entailment,train
source3902.txt,-1,orig
answer3902.txt,entailment,test
source3903.txt,-1,orig
answer3903.txt,neutral,train
source3904.txt,-1,orig
answer3904.txt,entailment,test
source3905.txt,-1,orig
answer3905.txt,neutral,train
source3906.txt,-1,orig
answer3906.txt,neutral,train
source3907.txt,-1,orig
answer3907.txt,neutral,train
source3908.txt,-1,orig
answer3908.txt,neutral,test
source3909.txt,-1,orig
answer3909.txt,entailment,train
source3910.txt,-1,orig
answer3910.txt,contradiction,test
source3911.txt,-1,orig
answer3911.txt,entailment,train
source3912.txt,-1,orig
answer3912.txt,neutral,train
source3913.txt,-1,orig
answer3913.txt,neutral,train
source3914.txt,-1,orig
answer3914.txt,neutral,train
source3915.txt,-1,orig
answer3915.txt,neutral,test
source3916.txt,-1,orig
answer3916.txt,neutral,train
source3917.txt,-1,orig
answer3917.txt,neutral,train
source3918.txt,-1,orig
answer3918.txt,neutral,test
source3919.txt,-1,orig
answer3919.txt,entailment,train
source3920.txt,-1,orig
answer3920.txt,neutral,train
source3921.txt,-1,orig
answer3921.txt,neutral,test
source3922.txt,-1,orig
answer3922.txt,entailment,train
source3923.txt,-1,orig
answer3923.txt,contradiction,test
source3924.txt,-1,orig
answer3924.txt,entailment,train
source3925.txt,-1,orig
answer3925.txt,neutral,train
source3926.txt,-1,orig
answer3926.txt,entailment,test
source3927.txt,-1,orig
answer3927.txt,neutral,test
source3928.txt,-1,orig
answer3928.txt,neutral,test
source3929.txt,-1,orig
answer3929.txt,entailment,train
source3930.txt,-1,orig
answer3930.txt,entailment,train
source3931.txt,-1,orig
answer3931.txt,contradiction,train
source3932.txt,-1,orig
answer3932.txt,neutral,train
source3933.txt,-1,orig
answer3933.txt,entailment,train
source3934.txt,-1,orig
answer3934.txt,contradiction,test
source3935.txt,-1,orig
answer3935.txt,contradiction,train
source3936.txt,-1,orig
answer3936.txt,entailment,test
source3937.txt,-1,orig
answer3937.txt,neutral,test
source3938.txt,-1,orig
answer3938.txt,neutral,train
source3939.txt,-1,orig
answer3939.txt,entailment,train
source3940.txt,-1,orig
answer3940.txt,contradiction,test
source3941.txt,-1,orig
answer3941.txt,neutral,test
source3942.txt,-1,orig
answer3942.txt,entailment,test
source3943.txt,-1,orig
answer3943.txt,entailment,test
source3944.txt,-1,orig
answer3944.txt,neutral,test
source3945.txt,-1,orig
answer3945.txt,entailment,test
source3946.txt,-1,orig
answer3946.txt,contradiction,train
source3947.txt,-1,orig
answer3947.txt,neutral,test
source3948.txt,-1,orig
answer3948.txt,neutral,test
source3949.txt,-1,orig
answer3949.txt,neutral,train
source3950.txt,-1,orig
answer3950.txt,neutral,test
source3951.txt,-1,orig
answer3951.txt,neutral,train
source3952.txt,-1,orig
answer3952.txt,neutral,train
source3953.txt,-1,orig
answer3953.txt,neutral,test
source3954.txt,-1,orig
answer3954.txt,entailment,train
source3955.txt,-1,orig
answer3955.txt,contradiction,train
source3956.txt,-1,orig
answer3956.txt,entailment,train
source3957.txt,-1,orig
answer3957.txt,neutral,test
source3958.txt,-1,orig
answer3958.txt,neutral,train
source3959.txt,-1,orig
answer3959.txt,neutral,train
source3960.txt,-1,orig
answer3960.txt,neutral,test
source3961.txt,-1,orig
answer3961.txt,contradiction,train
source3962.txt,-1,orig
answer3962.txt,neutral,test
source3963.txt,-1,orig
answer3963.txt,entailment,train
source3964.txt,-1,orig
answer3964.txt,neutral,train
source3965.txt,-1,orig
answer3965.txt,entailment,train
source3966.txt,-1,orig
answer3966.txt,contradiction,test
source3967.txt,-1,orig
answer3967.txt,entailment,train
source3968.txt,-1,orig
answer3968.txt,neutral,train
source3969.txt,-1,orig
answer3969.txt,entailment,test
source3970.txt,-1,orig
answer3970.txt,neutral,test
source3971.txt,-1,orig
answer3971.txt,entailment,test
source3972.txt,-1,orig
answer3972.txt,entailment,train
source3973.txt,-1,orig
answer3973.txt,contradiction,test
source3974.txt,-1,orig
answer3974.txt,entailment,train
source3975.txt,-1,orig
answer3975.txt,contradiction,test
source3976.txt,-1,orig
answer3976.txt,neutral,train
source3977.txt,-1,orig
answer3977.txt,neutral,test
source3978.txt,-1,orig
answer3978.txt,neutral,train
source3979.txt,-1,orig
answer3979.txt,neutral,train
source3980.txt,-1,orig
answer3980.txt,neutral,train
source3981.txt,-1,orig
answer3981.txt,entailment,train
source3982.txt,-1,orig
answer3982.txt,contradiction,test
source3983.txt,-1,orig
answer3983.txt,neutral,train
source3984.txt,-1,orig
answer3984.txt,entailment,train
source3985.txt,-1,orig
answer3985.txt,neutral,train
source3986.txt,-1,orig
answer3986.txt,neutral,train
source3987.txt,-1,orig
answer3987.txt,neutral,train
source3988.txt,-1,orig
answer3988.txt,neutral,test
source3989.txt,-1,orig
answer3989.txt,neutral,train
source3990.txt,-1,orig
answer3990.txt,neutral,train
source3991.txt,-1,orig
answer3991.txt,neutral,test
source3992.txt,-1,orig
answer3992.txt,entailment,train
source3993.txt,-1,orig
answer3993.txt,neutral,test
source3994.txt,-1,orig
answer3994.txt,entailment,train
source3995.txt,-1,orig
answer3995.txt,contradiction,test
source3996.txt,-1,orig
answer3996.txt,neutral,test
source3997.txt,-1,orig
answer3997.txt,entailment,train
source3998.txt,-1,orig
answer3998.txt,contradiction,test
source3999.txt,-1,orig
answer3999.txt,neutral,test
source4000.txt,-1,orig
answer4000.txt,entailment,test
source4001.txt,-1,orig
answer4001.txt,neutral,train
source4002.txt,-1,orig
answer4002.txt,entailment,train
source4003.txt,-1,orig
answer4003.txt,entailment,train
source4004.txt,-1,orig
answer4004.txt,contradiction,train
source4005.txt,-1,orig
answer4005.txt,neutral,train
source4006.txt,-1,orig
answer4006.txt,neutral,train
source4007.txt,-1,orig
answer4007.txt,contradiction,test
source4008.txt,-1,orig
answer4008.txt,entailment,train
source4009.txt,-1,orig
answer4009.txt,neutral,test
source4010.txt,-1,orig
answer4010.txt,contradiction,test
source4011.txt,-1,orig
answer4011.txt,neutral,test
source4012.txt,-1,orig
answer4012.txt,entailment,train
source4013.txt,-1,orig
answer4013.txt,neutral,test
source4014.txt,-1,orig
answer4014.txt,neutral,test
source4015.txt,-1,orig
answer4015.txt,entailment,test
source4016.txt,-1,orig
answer4016.txt,entailment,test
source4017.txt,-1,orig
answer4017.txt,neutral,test
source4018.txt,-1,orig
answer4018.txt,entailment,train
source4019.txt,-1,orig
answer4019.txt,contradiction,test
source4020.txt,-1,orig
answer4020.txt,neutral,train
source4021.txt,-1,orig
answer4021.txt,neutral,test
source4022.txt,-1,orig
answer4022.txt,neutral,test
source4023.txt,-1,orig
answer4023.txt,neutral,train
source4024.txt,-1,orig
answer4024.txt,neutral,test
source4025.txt,-1,orig
answer4025.txt,entailment,test
source4026.txt,-1,orig
answer4026.txt,contradiction,train
source4027.txt,-1,orig
answer4027.txt,entailment,train
source4028.txt,-1,orig
answer4028.txt,contradiction,test
source4029.txt,-1,orig
answer4029.txt,entailment,test
source4030.txt,-1,orig
answer4030.txt,neutral,train
source4031.txt,-1,orig
answer4031.txt,entailment,train
source4032.txt,-1,orig
answer4032.txt,contradiction,train
source4033.txt,-1,orig
answer4033.txt,entailment,train
source4034.txt,-1,orig
answer4034.txt,entailment,test
source4035.txt,-1,orig
answer4035.txt,contradiction,train
source4036.txt,-1,orig
answer4036.txt,entailment,train
source4037.txt,-1,orig
answer4037.txt,contradiction,train
source4038.txt,-1,orig
answer4038.txt,contradiction,train
source4039.txt,-1,orig
answer4039.txt,neutral,test
source4040.txt,-1,orig
answer4040.txt,neutral,test
source4041.txt,-1,orig
answer4041.txt,neutral,train
source4042.txt,-1,orig
answer4042.txt,neutral,test
source4043.txt,-1,orig
answer4043.txt,contradiction,train
source4044.txt,-1,orig
answer4044.txt,neutral,train
source4045.txt,-1,orig
answer4045.txt,entailment,train
source4046.txt,-1,orig
answer4046.txt,contradiction,test
source4047.txt,-1,orig
answer4047.txt,neutral,test
source4048.txt,-1,orig
answer4048.txt,neutral,test
source4049.txt,-1,orig
answer4049.txt,neutral,test
source4050.txt,-1,orig
answer4050.txt,neutral,train
source4051.txt,-1,orig
answer4051.txt,contradiction,train
source4052.txt,-1,orig
answer4052.txt,entailment,train
source4053.txt,-1,orig
answer4053.txt,entailment,train
source4054.txt,-1,orig
answer4054.txt,contradiction,train
source4055.txt,-1,orig
answer4055.txt,entailment,test
source4056.txt,-1,orig
answer4056.txt,contradiction,test
source4057.txt,-1,orig
answer4057.txt,neutral,train
source4058.txt,-1,orig
answer4058.txt,neutral,train
source4059.txt,-1,orig
answer4059.txt,neutral,train
source4060.txt,-1,orig
answer4060.txt,neutral,test
source4061.txt,-1,orig
answer4061.txt,neutral,test
source4062.txt,-1,orig
answer4062.txt,entailment,train
source4063.txt,-1,orig
answer4063.txt,entailment,train
source4064.txt,-1,orig
answer4064.txt,contradiction,train
source4065.txt,-1,orig
answer4065.txt,neutral,train
source4066.txt,-1,orig
answer4066.txt,entailment,test
source4067.txt,-1,orig
answer4067.txt,neutral,test
source4068.txt,-1,orig
answer4068.txt,entailment,train
source4069.txt,-1,orig
answer4069.txt,neutral,test
source4070.txt,-1,orig
answer4070.txt,entailment,train
source4071.txt,-1,orig
answer4071.txt,contradiction,train
source4072.txt,-1,orig
answer4072.txt,contradiction,train
source4073.txt,-1,orig
answer4073.txt,neutral,test
source4074.txt,-1,orig
answer4074.txt,neutral,test
source4075.txt,-1,orig
answer4075.txt,neutral,test
source4076.txt,-1,orig
answer4076.txt,neutral,test
source4077.txt,-1,orig
answer4077.txt,neutral,train
source4078.txt,-1,orig
answer4078.txt,entailment,train
source4079.txt,-1,orig
answer4079.txt,neutral,train
source4080.txt,-1,orig
answer4080.txt,entailment,train
source4081.txt,-1,orig
answer4081.txt,neutral,test
source4082.txt,-1,orig
answer4082.txt,neutral,test
source4083.txt,-1,orig
answer4083.txt,neutral,train
source4084.txt,-1,orig
answer4084.txt,neutral,test
source4085.txt,-1,orig
answer4085.txt,neutral,test
source4086.txt,-1,orig
answer4086.txt,neutral,test
source4087.txt,-1,orig
answer4087.txt,entailment,test
source4088.txt,-1,orig
answer4088.txt,contradiction,train
source4089.txt,-1,orig
answer4089.txt,entailment,train
source4090.txt,-1,orig
answer4090.txt,contradiction,test
source4091.txt,-1,orig
answer4091.txt,entailment,train
source4092.txt,-1,orig
answer4092.txt,neutral,test
source4093.txt,-1,orig
answer4093.txt,entailment,train
source4094.txt,-1,orig
answer4094.txt,contradiction,train
source4095.txt,-1,orig
answer4095.txt,entailment,test
source4096.txt,-1,orig
answer4096.txt,entailment,train
source4097.txt,-1,orig
answer4097.txt,contradiction,test
source4098.txt,-1,orig
answer4098.txt,entailment,train
source4099.txt,-1,orig
answer4099.txt,contradiction,test
source4100.txt,-1,orig
answer4100.txt,neutral,train
source4101.txt,-1,orig
answer4101.txt,neutral,test
source4102.txt,-1,orig
answer4102.txt,contradiction,train
source4103.txt,-1,orig
answer4103.txt,neutral,test
source4104.txt,-1,orig
answer4104.txt,neutral,test
source4105.txt,-1,orig
answer4105.txt,neutral,test
source4106.txt,-1,orig
answer4106.txt,neutral,train
source4107.txt,-1,orig
answer4107.txt,entailment,test
source4108.txt,-1,orig
answer4108.txt,contradiction,train
source4109.txt,-1,orig
answer4109.txt,entailment,train
source4110.txt,-1,orig
answer4110.txt,contradiction,train
source4111.txt,-1,orig
answer4111.txt,neutral,train
source4112.txt,-1,orig
answer4112.txt,neutral,train
source4113.txt,-1,orig
answer4113.txt,neutral,test
source4114.txt,-1,orig
answer4114.txt,neutral,train
source4115.txt,-1,orig
answer4115.txt,neutral,test
source4116.txt,-1,orig
answer4116.txt,entailment,test
source4117.txt,-1,orig
answer4117.txt,contradiction,train
source4118.txt,-1,orig
answer4118.txt,entailment,test
source4119.txt,-1,orig
answer4119.txt,contradiction,test
source4120.txt,-1,orig
answer4120.txt,entailment,train
source4121.txt,-1,orig
answer4121.txt,contradiction,test
source4122.txt,-1,orig
answer4122.txt,entailment,train
source4123.txt,-1,orig
answer4123.txt,neutral,test
source4124.txt,-1,orig
answer4124.txt,entailment,train
source4125.txt,-1,orig
answer4125.txt,entailment,test
source4126.txt,-1,orig
answer4126.txt,contradiction,test
source4127.txt,-1,orig
answer4127.txt,entailment,train
source4128.txt,-1,orig
answer4128.txt,neutral,train
source4129.txt,-1,orig
answer4129.txt,entailment,train
source4130.txt,-1,orig
answer4130.txt,neutral,test
source4131.txt,-1,orig
answer4131.txt,neutral,train
source4132.txt,-1,orig
answer4132.txt,neutral,test
source4133.txt,-1,orig
answer4133.txt,neutral,test
source4134.txt,-1,orig
answer4134.txt,entailment,train
source4135.txt,-1,orig
answer4135.txt,contradiction,train
source4136.txt,-1,orig
answer4136.txt,entailment,train
source4137.txt,-1,orig
answer4137.txt,contradiction,test
source4138.txt,-1,orig
answer4138.txt,neutral,train
source4139.txt,-1,orig
answer4139.txt,neutral,test
source4140.txt,-1,orig
answer4140.txt,entailment,test
source4141.txt,-1,orig
answer4141.txt,neutral,test
source4142.txt,-1,orig
answer4142.txt,neutral,test
source4143.txt,-1,orig
answer4143.txt,entailment,train
source4144.txt,-1,orig
answer4144.txt,neutral,test
source4145.txt,-1,orig
answer4145.txt,entailment,test
source4146.txt,-1,orig
answer4146.txt,neutral,train
source4147.txt,-1,orig
answer4147.txt,neutral,train
source4148.txt,-1,orig
answer4148.txt,neutral,test
source4149.txt,-1,orig
answer4149.txt,neutral,test
source4150.txt,-1,orig
answer4150.txt,neutral,train
source4151.txt,-1,orig
answer4151.txt,neutral,train
source4152.txt,-1,orig
answer4152.txt,entailment,test
source4153.txt,-1,orig
answer4153.txt,contradiction,train
source4154.txt,-1,orig
answer4154.txt,contradiction,test
source4155.txt,-1,orig
answer4155.txt,neutral,test
source4156.txt,-1,orig
answer4156.txt,neutral,train
source4157.txt,-1,orig
answer4157.txt,neutral,test
source4158.txt,-1,orig
answer4158.txt,neutral,train
source4159.txt,-1,orig
answer4159.txt,neutral,test
source4160.txt,-1,orig
answer4160.txt,entailment,train
source4161.txt,-1,orig
answer4161.txt,contradiction,train
source4162.txt,-1,orig
answer4162.txt,entailment,train
source4163.txt,-1,orig
answer4163.txt,contradiction,test
source4164.txt,-1,orig
answer4164.txt,neutral,test
source4165.txt,-1,orig
answer4165.txt,neutral,train
source4166.txt,-1,orig
answer4166.txt,contradiction,train
source4167.txt,-1,orig
answer4167.txt,neutral,train
source4168.txt,-1,orig
answer4168.txt,entailment,train
source4169.txt,-1,orig
answer4169.txt,contradiction,test
source4170.txt,-1,orig
answer4170.txt,entailment,test
source4171.txt,-1,orig
answer4171.txt,entailment,train
source4172.txt,-1,orig
answer4172.txt,neutral,test
source4173.txt,-1,orig
answer4173.txt,entailment,train
source4174.txt,-1,orig
answer4174.txt,neutral,train
source4175.txt,-1,orig
answer4175.txt,neutral,test
source4176.txt,-1,orig
answer4176.txt,neutral,test
source4177.txt,-1,orig
answer4177.txt,neutral,test
source4178.txt,-1,orig
answer4178.txt,neutral,test
source4179.txt,-1,orig
answer4179.txt,neutral,train
source4180.txt,-1,orig
answer4180.txt,entailment,train
source4181.txt,-1,orig
answer4181.txt,contradiction,train
source4182.txt,-1,orig
answer4182.txt,entailment,test
source4183.txt,-1,orig
answer4183.txt,contradiction,train
source4184.txt,-1,orig
answer4184.txt,entailment,test
source4185.txt,-1,orig
answer4185.txt,neutral,test
source4186.txt,-1,orig
answer4186.txt,entailment,train
source4187.txt,-1,orig
answer4187.txt,neutral,test
source4188.txt,-1,orig
answer4188.txt,entailment,train
source4189.txt,-1,orig
answer4189.txt,entailment,train
source4190.txt,-1,orig
answer4190.txt,contradiction,test
source4191.txt,-1,orig
answer4191.txt,entailment,train
source4192.txt,-1,orig
answer4192.txt,neutral,test
source4193.txt,-1,orig
answer4193.txt,entailment,train
source4194.txt,-1,orig
answer4194.txt,entailment,train
source4195.txt,-1,orig
answer4195.txt,entailment,test
source4196.txt,-1,orig
answer4196.txt,contradiction,train
source4197.txt,-1,orig
answer4197.txt,entailment,train
source4198.txt,-1,orig
answer4198.txt,entailment,train
source4199.txt,-1,orig
answer4199.txt,contradiction,test
source4200.txt,-1,orig
answer4200.txt,entailment,test
source4201.txt,-1,orig
answer4201.txt,neutral,train
source4202.txt,-1,orig
answer4202.txt,entailment,train
source4203.txt,-1,orig
answer4203.txt,neutral,train
source4204.txt,-1,orig
answer4204.txt,entailment,train
source4205.txt,-1,orig
answer4205.txt,contradiction,train
source4206.txt,-1,orig
answer4206.txt,entailment,test
source4207.txt,-1,orig
answer4207.txt,entailment,test
source4208.txt,-1,orig
answer4208.txt,neutral,test
source4209.txt,-1,orig
answer4209.txt,entailment,train
source4210.txt,-1,orig
answer4210.txt,contradiction,test
source4211.txt,-1,orig
answer4211.txt,entailment,test
source4212.txt,-1,orig
answer4212.txt,contradiction,test
source4213.txt,-1,orig
answer4213.txt,neutral,test
source4214.txt,-1,orig
answer4214.txt,entailment,train
source4215.txt,-1,orig
answer4215.txt,entailment,test
source4216.txt,-1,orig
answer4216.txt,contradiction,test
source4217.txt,-1,orig
answer4217.txt,entailment,train
source4218.txt,-1,orig
answer4218.txt,contradiction,train
source4219.txt,-1,orig
answer4219.txt,neutral,train
source4220.txt,-1,orig
answer4220.txt,neutral,train
source4221.txt,-1,orig
answer4221.txt,neutral,train
source4222.txt,-1,orig
answer4222.txt,neutral,test
source4223.txt,-1,orig
answer4223.txt,neutral,test
source4224.txt,-1,orig
answer4224.txt,entailment,test
source4225.txt,-1,orig
answer4225.txt,contradiction,train
source4226.txt,-1,orig
answer4226.txt,entailment,test
source4227.txt,-1,orig
answer4227.txt,neutral,test
source4228.txt,-1,orig
answer4228.txt,neutral,train
source4229.txt,-1,orig
answer4229.txt,neutral,train
source4230.txt,-1,orig
answer4230.txt,neutral,test
source4231.txt,-1,orig
answer4231.txt,neutral,train
source4232.txt,-1,orig
answer4232.txt,neutral,test
source4233.txt,-1,orig
answer4233.txt,entailment,train
source4234.txt,-1,orig
answer4234.txt,contradiction,train
source4235.txt,-1,orig
answer4235.txt,neutral,train
source4236.txt,-1,orig
answer4236.txt,neutral,train
source4237.txt,-1,orig
answer4237.txt,contradiction,test
source4238.txt,-1,orig
answer4238.txt,neutral,train
source4239.txt,-1,orig
answer4239.txt,entailment,test
source4240.txt,-1,orig
answer4240.txt,contradiction,test
source4241.txt,-1,orig
answer4241.txt,neutral,train
source4242.txt,-1,orig
answer4242.txt,entailment,train
source4243.txt,-1,orig
answer4243.txt,contradiction,train
source4244.txt,-1,orig
answer4244.txt,neutral,test
source4245.txt,-1,orig
answer4245.txt,entailment,test
source4246.txt,-1,orig
answer4246.txt,entailment,test
source4247.txt,-1,orig
answer4247.txt,neutral,test
source4248.txt,-1,orig
answer4248.txt,neutral,test
source4249.txt,-1,orig
answer4249.txt,neutral,train
source4250.txt,-1,orig
answer4250.txt,neutral,train
source4251.txt,-1,orig
answer4251.txt,neutral,train
source4252.txt,-1,orig
answer4252.txt,neutral,train
source4253.txt,-1,orig
answer4253.txt,entailment,train
source4254.txt,-1,orig
answer4254.txt,contradiction,test
source4255.txt,-1,orig
answer4255.txt,entailment,train
source4256.txt,-1,orig
answer4256.txt,contradiction,test
source4257.txt,-1,orig
answer4257.txt,neutral,train
source4258.txt,-1,orig
answer4258.txt,neutral,train
source4259.txt,-1,orig
answer4259.txt,neutral,train
source4260.txt,-1,orig
answer4260.txt,neutral,train
source4261.txt,-1,orig
answer4261.txt,neutral,train
source4262.txt,-1,orig
answer4262.txt,entailment,train
source4263.txt,-1,orig
answer4263.txt,contradiction,test
source4264.txt,-1,orig
answer4264.txt,entailment,test
source4265.txt,-1,orig
answer4265.txt,contradiction,train
source4266.txt,-1,orig
answer4266.txt,neutral,test
source4267.txt,-1,orig
answer4267.txt,neutral,test
source4268.txt,-1,orig
answer4268.txt,neutral,train
source4269.txt,-1,orig
answer4269.txt,neutral,test
source4270.txt,-1,orig
answer4270.txt,neutral,train
source4271.txt,-1,orig
answer4271.txt,entailment,train
source4272.txt,-1,orig
answer4272.txt,contradiction,train
source4273.txt,-1,orig
answer4273.txt,neutral,test
source4274.txt,-1,orig
answer4274.txt,neutral,train
source4275.txt,-1,orig
answer4275.txt,contradiction,train
source4276.txt,-1,orig
answer4276.txt,neutral,train
source4277.txt,-1,orig
answer4277.txt,neutral,test
source4278.txt,-1,orig
answer4278.txt,neutral,test
source4279.txt,-1,orig
answer4279.txt,neutral,test
source4280.txt,-1,orig
answer4280.txt,neutral,train
source4281.txt,-1,orig
answer4281.txt,neutral,train
source4282.txt,-1,orig
answer4282.txt,contradiction,test
source4283.txt,-1,orig
answer4283.txt,entailment,test
source4284.txt,-1,orig
answer4284.txt,contradiction,test
source4285.txt,-1,orig
answer4285.txt,neutral,test
source4286.txt,-1,orig
answer4286.txt,neutral,train
source4287.txt,-1,orig
answer4287.txt,neutral,train
source4288.txt,-1,orig
answer4288.txt,neutral,train
source4289.txt,-1,orig
answer4289.txt,neutral,train
source4290.txt,-1,orig
answer4290.txt,entailment,test
source4291.txt,-1,orig
answer4291.txt,entailment,train
source4292.txt,-1,orig
answer4292.txt,contradiction,test
source4293.txt,-1,orig
answer4293.txt,neutral,train
source4294.txt,-1,orig
answer4294.txt,entailment,test
source4295.txt,-1,orig
answer4295.txt,contradiction,train
source4296.txt,-1,orig
answer4296.txt,entailment,test
source4297.txt,-1,orig
answer4297.txt,neutral,train
source4298.txt,-1,orig
answer4298.txt,entailment,train
source4299.txt,-1,orig
answer4299.txt,entailment,train
source4300.txt,-1,orig
answer4300.txt,entailment,train
source4301.txt,-1,orig
answer4301.txt,neutral,train
source4302.txt,-1,orig
answer4302.txt,entailment,test
source4303.txt,-1,orig
answer4303.txt,entailment,train
source4304.txt,-1,orig
answer4304.txt,contradiction,test
source4305.txt,-1,orig
answer4305.txt,entailment,test
source4306.txt,-1,orig
answer4306.txt,contradiction,train
source4307.txt,-1,orig
answer4307.txt,entailment,test
source4308.txt,-1,orig
answer4308.txt,contradiction,test
source4309.txt,-1,orig
answer4309.txt,entailment,test
source4310.txt,-1,orig
answer4310.txt,contradiction,test
source4311.txt,-1,orig
answer4311.txt,entailment,test
source4312.txt,-1,orig
answer4312.txt,entailment,train
source4313.txt,-1,orig
answer4313.txt,neutral,train
source4314.txt,-1,orig
answer4314.txt,entailment,test
source4315.txt,-1,orig
answer4315.txt,contradiction,train
source4316.txt,-1,orig
answer4316.txt,neutral,train
source4317.txt,-1,orig
answer4317.txt,neutral,train
source4318.txt,-1,orig
answer4318.txt,entailment,test
source4319.txt,-1,orig
answer4319.txt,neutral,train
source4320.txt,-1,orig
answer4320.txt,neutral,test
source4321.txt,-1,orig
answer4321.txt,entailment,test
source4322.txt,-1,orig
answer4322.txt,contradiction,train
source4323.txt,-1,orig
answer4323.txt,entailment,train
source4324.txt,-1,orig
answer4324.txt,contradiction,test
source4325.txt,-1,orig
answer4325.txt,neutral,test
source4326.txt,-1,orig
answer4326.txt,neutral,test
source4327.txt,-1,orig
answer4327.txt,neutral,test
source4328.txt,-1,orig
answer4328.txt,neutral,test
source4329.txt,-1,orig
answer4329.txt,neutral,test
source4330.txt,-1,orig
answer4330.txt,entailment,test
source4331.txt,-1,orig
answer4331.txt,contradiction,train
source4332.txt,-1,orig
answer4332.txt,entailment,test
source4333.txt,-1,orig
answer4333.txt,neutral,test
source4334.txt,-1,orig
answer4334.txt,neutral,train
source4335.txt,-1,orig
answer4335.txt,neutral,test
source4336.txt,-1,orig
answer4336.txt,neutral,train
source4337.txt,-1,orig
answer4337.txt,neutral,train
source4338.txt,-1,orig
answer4338.txt,neutral,test
source4339.txt,-1,orig
answer4339.txt,entailment,test
source4340.txt,-1,orig
answer4340.txt,entailment,test
source4341.txt,-1,orig
answer4341.txt,contradiction,test
source4342.txt,-1,orig
answer4342.txt,neutral,test
source4343.txt,-1,orig
answer4343.txt,neutral,train
source4344.txt,-1,orig
answer4344.txt,neutral,train
source4345.txt,-1,orig
answer4345.txt,neutral,test
source4346.txt,-1,orig
answer4346.txt,neutral,train
source4347.txt,-1,orig
answer4347.txt,neutral,train
source4348.txt,-1,orig
answer4348.txt,contradiction,test
source4349.txt,-1,orig
answer4349.txt,entailment,train
source4350.txt,-1,orig
answer4350.txt,contradiction,train
source4351.txt,-1,orig
answer4351.txt,neutral,train
source4352.txt,-1,orig
answer4352.txt,neutral,test
source4353.txt,-1,orig
answer4353.txt,neutral,test
source4354.txt,-1,orig
answer4354.txt,neutral,test
source4355.txt,-1,orig
answer4355.txt,neutral,test
source4356.txt,-1,orig
answer4356.txt,entailment,test
source4357.txt,-1,orig
answer4357.txt,contradiction,test
source4358.txt,-1,orig
answer4358.txt,entailment,train
source4359.txt,-1,orig
answer4359.txt,contradiction,test
source4360.txt,-1,orig
answer4360.txt,neutral,test
source4361.txt,-1,orig
answer4361.txt,neutral,train
source4362.txt,-1,orig
answer4362.txt,entailment,train
source4363.txt,-1,orig
answer4363.txt,contradiction,test
source4364.txt,-1,orig
answer4364.txt,entailment,test
source4365.txt,-1,orig
answer4365.txt,entailment,test
source4366.txt,-1,orig
answer4366.txt,contradiction,test
source4367.txt,-1,orig
answer4367.txt,entailment,test
source4368.txt,-1,orig
answer4368.txt,neutral,train
source4369.txt,-1,orig
answer4369.txt,neutral,test
source4370.txt,-1,orig
answer4370.txt,neutral,test
source4371.txt,-1,orig
answer4371.txt,neutral,test
source4372.txt,-1,orig
answer4372.txt,neutral,train
source4373.txt,-1,orig
answer4373.txt,entailment,train
source4374.txt,-1,orig
answer4374.txt,entailment,test
source4375.txt,-1,orig
answer4375.txt,neutral,train
source4376.txt,-1,orig
answer4376.txt,entailment,train
source4377.txt,-1,orig
answer4377.txt,neutral,train
source4378.txt,-1,orig
answer4378.txt,neutral,test
source4379.txt,-1,orig
answer4379.txt,neutral,test
source4380.txt,-1,orig
answer4380.txt,neutral,test
source4381.txt,-1,orig
