File,Class,Datatype,Text
source3154.txt,-1.0,orig, Injures 10
answer3154.txt,2.6,train,Latest Anti-Muslim Violence in Burma Kills 1
source3155.txt,-1.0,orig,U.S. drone strike kills 5 in Pakistan
answer3155.txt,3.8,train,Suspected U.S. drone strike kills 5 in Pakistan
source3156.txt,-1.0,orig,2013
answer3156.txt,2.0,train,The Note's Must-Reads for Friday May 24
source3157.txt,-1.0,orig,2 killed
answer3157.txt,0.6,train,22 killed in mine accident in southwestern China
source3158.txt,-1.0,orig,NYPD's twitter campaign backfires
answer3158.txt,4.8,train,NYPD Twitter Outreach Backfires Badly
source3159.txt,-1.0,orig,Turkish Search Ends as Last Missing Miners Found
answer3159.txt,5.0,train,Turkish search ends as last missing miners found
source3160.txt,-1.0,orig,Tentative Deal Reached to Resume Israeli-Palestinian Talks - US
answer3160.txt,1.4,train,Iran predicts failure of Israeli-Palestinian peace talks
source3161.txt,-1.0,orig,Baftas 2013: Olivia Colman picks up two awards
answer3161.txt,4.4,train,Olivia Colman wins second BAFTA Award
source3162.txt,-1.0,orig,Titanic violin sells for $1.7 million
answer3162.txt,3.8,train,Titanic Violin Nabs Record $1.4 Million
source3163.txt,-1.0,orig,Ankeet Chavan granted bail to get married
answer3163.txt,5.0,train,Ankeet Chavan granted conditional bail for marriage
source3164.txt,-1.0,orig,Japan Airlines orders 31 Airbus A350s valued at $9.5 bn
answer3164.txt,3.0,train,JAL's first order from Airbus is blow to Boeing
source3165.txt,-1.0,orig,Sienna Miller attacks press for ‚Äėtitillating‚Äô reports at hacking trial
answer3165.txt,3.0,train,Sienna Miller testifies at UK phone hacking trial
source3166.txt,-1.0,orig,Settlers Beat up Palestinian in Jerusalem
answer3166.txt,2.6,train,Israelis attack 2 Palestinians in Jerusalem area
source3167.txt,-1.0,orig,Nigeria drops arms trafficking charges against Russian sailors
answer3167.txt,0.4,train,EU extends sanctions against Russia
source3168.txt,-1.0,orig,House set to vote on plan to reopen government
answer3168.txt,0.0,train,"Cuba sees ""major role"" for foreign investment"
source3169.txt,-1.0,orig,Cory Monteith found dead: Canadian ‚ÄėGlee‚Äô star was 31
answer3169.txt,3.4,train,‚ÄėGlee‚Äô star Cory Monteith found dead in hotel room
source3170.txt,-1.0,orig, taking in a wide range of political groups after bridging serious divisions am
answer3170.txt,4.6,train,Lebanon's PM forms 'unity cabinet' Lebanon's prime minister has formed a cabinet more than 10 months after taking office
source3171.txt,-1.0,orig,Iran presidential candidate says western sanctions should be broken
answer3171.txt,0.6,train,Iranian president makes debut on world stage
source3172.txt,-1.0,orig,Veterans health probe confirms cover-up of care delays
answer3172.txt,0.0,train,Cameron 'has no concerns' over halal meat
source3173.txt,-1.0,orig,World's oldest ever man dies aged 116
answer3173.txt,4.6,train,World's oldest man dies at 116
source3174.txt,-1.0,orig, Congress record shows
answer3174.txt,0.0,train,GM slow on recalls
source3175.txt,-1.0,orig,1 suspect arrested after Lebanon car bombings kill 45
answer3175.txt,2.8,train,Death toll in Lebanon bombings rises to 47
source3176.txt,-1.0,orig,Greek Far-Right Leader Imprisoned Pending Trial
answer3176.txt,5.0,train,Greek far-right leader imprisoned pending trial
source3177.txt,-1.0,orig,Bangladesh factory owners arrested
answer3177.txt,3.2,train,Bangladesh factory owners arrested as death toll nears 350
source3178.txt,-1.0,orig,3 Egyptian soldiers killed in Sinai car bombing
answer3178.txt,3.2,train,4 Egyptian soldiers killed in Sinai ambush
source3179.txt,-1.0,orig,China sends carrier to South China Sea
answer3179.txt,2.4,train,Beijing's Aircraft Carrier Returns from South China Sea
source3180.txt,-1.0,orig, Islamists
answer3180.txt,1.8,train,Egypt courts hear cases against Mubarak
source3181.txt,-1.0,orig,Merkel: Russian actions could lead to a catastrophe
answer3181.txt,2.6,train,Moscow's Crimea success could lead to it redrawing Ukraine's eastern border
source3182.txt,-1.0,orig,Nelson Mandela Dies at Age 95
answer3182.txt,5.0,train,Nelson Mandela dies aged 95
source3183.txt,-1.0,orig,Belgium King Albert II 'to abdicate'
answer3183.txt,4.2,train,Belgian King Albert II to step down in favor of son
source3184.txt,-1.0,orig,Nazi chief buried in Jewish cemetary
answer3184.txt,4.8,train,Nazi Gestapo chief 'buried in Jewish cemetery'
source3185.txt,-1.0,orig,Swiss cast ballots on world's highest minimum wage
answer3185.txt,4.6,train,Swiss vote on highest minimum wage
source3186.txt,-1.0,orig,Rudd sworn in as Australia's new Prime Minister
answer3186.txt,5.0,train,Kevin Rudd sworn in as Australian prime minister
source3187.txt,-1.0,orig,Come and get me
answer3187.txt,0.8,train,Donetsk Region Protesters Detain Trucks Carrying Government Rocket Ammo
source3188.txt,-1.0,orig,Easy Rider Actress Karen Black Dies Of Cancer
answer3188.txt,4.2,train,Easy Rider star Karen Black dies aged 74
source3189.txt,-1.0,orig,Coronation Street stars hail 'amazing' new set
answer3189.txt,1.2,train,Coronation Street's Bill Roache Arrested
source3190.txt,-1.0,orig,Red Sox beat Tigers 5-2 to advance to World Series
answer3190.txt,4.4,train,Red Sox beat Tigers to reach World Series
source3191.txt,-1.0,orig,At least 89 dead in China earthquakes
answer3191.txt,2.8,train,At Least 22 Dead After China Earthquake
source3192.txt,-1.0,orig,A New iPad Is Coming
answer3192.txt,0.2,train,News is my Business
source3193.txt,-1.0,orig,Earthquake death toll rises to 260
answer3193.txt,0.6,train,Glasgow helicopter death toll rises to nine
source3194.txt,-1.0,orig,David Beckham Retires From Football
answer3194.txt,4.4,train,David Beckham to retire at end of season
source3195.txt,-1.0,orig,Roadside bomb 'kills eight Afghan soldiers'
answer3195.txt,3.8,train,Afghanistan: suicide bomber kills eight in military bus blast
source3196.txt,-1.0,orig,North Korea's Kim seen behind sacking of powerful uncle
answer3196.txt,4.6,train,N. Korea's Kim hails execution of powerful uncle
source3197.txt,-1.0,orig, Myanmar work toward investment protection agreement
answer3197.txt,1.4,train,EU
source3198.txt,-1.0,orig,Tehelka editor steps down after allegations of sexual misconduct
answer3198.txt,4.2,train,Tehelka editor embroiled in sex assault scam
source3199.txt,-1.0,orig,Former British PM Margaret Thatcher dies at 87
answer3199.txt,4.6,train,Iron Lady Margaret Thatcher dies at 87
source3200.txt,-1.0,orig,Thousands of Morsi supporters gather in Egypt
answer3200.txt,2.2,train,Four Morsi supporters killed in Egypt clashes
source3201.txt,-1.0,orig,UN Condemns Ethnic Killings in South Sudan
answer3201.txt,4.6,train,U.N. condemns ethnic killings in South Sudan oil town
source3202.txt,-1.0,orig,US to allow morning-after pill for girls of any age
answer3202.txt,2.6,train,Feds drop 'morning-after pill' appeal
source3203.txt,-1.0,orig,Police fire tear gas at protesters
answer3203.txt,3.0,train,Police fire tear gas at protesters in Bangkok
source3204.txt,-1.0,orig, protests mar Thai voting
answer3204.txt,3.6,train,Shooting
source3205.txt,-1.0,orig,China stock index futures close higher -- Dec. 4
answer3205.txt,2.2,train,China stock index futures close lower -- April 23
source3206.txt,-1.0,orig,Syrian soldiers killed in bomb attack
answer3206.txt,0.8,train,Seven Filipinos slain in Yemen attack
source3207.txt,-1.0,orig, Palestinians critical
answer3207.txt,1.4,train,Israel ends airstrike case
source3208.txt,-1.0,orig,Ukraine protesters topple Lenin statue in Kiev
answer3208.txt,4.4,train,Protesters topple Lenin statue in Kiev
source3209.txt,-1.0,orig,Iran says detects sabotage at nuclear facility
answer3209.txt,3.6,train,Iran 'thwarts nuclear sabotage attempts'
source3210.txt,-1.0,orig,China Yuan Strengthens to 6.168 against USD Monday
answer3210.txt,3.2,train,China yuan strengthens to 6.1184 against USD Tuesday
source3211.txt,-1.0,orig,Protests continue in Ukraine despite concessions
answer3211.txt,1.2,train,Protesters gather in Brazil despite concessions
source3212.txt,-1.0,orig,Queen Elizabeth II visits barracks of UK soldier slain last week
answer3212.txt,4.2,train,Queen visits London soldier attack scene
source3213.txt,-1.0,orig,India says China agrees retreat to de facto border in faceoff deal
answer3213.txt,4.2,train,India and China troops retreat to de facto border in face-off deal
source3214.txt,-1.0,orig,Police confirm how suspect was captured
answer3214.txt,2.4,train,Relief in Boston as second suspect captured
source3215.txt,-1.0,orig,Syrian army retakes historic Crusader castle
answer3215.txt,4.6,train,Syrian army retakes Crusader castle from rebels
source3216.txt,-1.0,orig,Saudi Arabia to grant Lebanese army $3 billion
answer3216.txt,5.0,train,Saudi to give Lebanese army $3 billion
source3217.txt,-1.0,orig,Red Cross members kidnapped in Syria
answer3217.txt,0.8,train,Red Cross workers released in Ukraine
source3218.txt,-1.0,orig,Syria: Cameron and Obama move west closer to intervention
answer3218.txt,0.6,train,Syria envoy says no peace talks without opposition
source3219.txt,-1.0,orig,Queen names giant aircraft carrier
answer3219.txt,4.2,train,Queen to name biggest ever carrier
source3220.txt,-1.0,orig,Bangladesh prison van ambushed
answer3220.txt,3.4,train,Bangla militants escape from prison van in bomb ambush
source3221.txt,-1.0,orig,Wreckage from AirAlgerie flight AH5017 found in Mali
answer3221.txt,3.4,train,Wreckage of Air Algerie plane carrying 116 people found in Mali
source3222.txt,-1.0,orig,Arab League Backs Palestinian Stance in Peace Talks
answer3222.txt,0.6,train,Influential Palestinians Seek One Democratic State
source3223.txt,-1.0,orig,Ten killed in Alaska plane crash
answer3223.txt,1.4,train,Dozens killed in Russian plane crash
source3224.txt,-1.0,orig,70 retailers agree to new Bangladesh factory safety pact
answer3224.txt,4.0,train,U.S. retailers agree to Bangladesh plant safety pact
source3225.txt,-1.0,orig,Government Shutdown Begins Over Health Care Feud
answer3225.txt,3.2,train,US government shutdown begins - live updates
source3226.txt,-1.0,orig,Suicide blast kills 1 in Afghan capital
answer3226.txt,3.0,train,Suicide bomber kills 14 in Afghanistan
source3227.txt,-1.0,orig,China launches first moon rover mission
answer3227.txt,4.0,train,China launches probe and rover to moon
source3228.txt,-1.0,orig,EU finance ministers‚Äô talks b...
answer3228.txt,1.8,train,All eyes on Khurshid‚Äôs trip ...
source3229.txt,-1.0,orig,Australia cuts interest rate to record low 2.75%
answer3229.txt,3.8,train,Australia cuts rates to record low
source3230.txt,-1.0,orig,Ten Chinese vessels on standby for jet search
answer3230.txt,3.2,train,Chinese News Agency Slams Delays in Search for Jet
source3231.txt,-1.0,orig,Classic crossword - Saturday 20th April
answer3231.txt,1.6,train,Classic crossword - Saturday 1st June
source3232.txt,-1.0,orig,N. Korea fires short-range missiles
answer3232.txt,3.4,train,N Korea test-fires 30 short-range missiles
source3233.txt,-1.0,orig,Palestinian diplomat killed in explosion in Prague
answer3233.txt,5.0,train,Palestinian diplomat dies in Prague blast
source3234.txt,-1.0,orig,South Korea ferry captain arrested
answer3234.txt,2.4,train,Novice 'steered South Korea ferry'
source3235.txt,-1.0,orig,Chinese president meets U.S. state secretary
answer3235.txt,1.6,train,Chinese president meets Indian vice president
source3236.txt,-1.0,orig, police say
answer3236.txt,4.6,train,Teenage girl killed in east London Shereka Marsh was shot in the neck
source3237.txt,-1.0,orig,Death toll from Egypt violence rises to 638
answer3237.txt,1.6,train,Death toll in Nairobi attack rises to 59
source3238.txt,-1.0,orig,China sends aid team to Philippines
answer3238.txt,4.0,train,China's Peace Ark departs for the Philippines Thursday
source3239.txt,-1.0,orig,France loses influence in Europe
answer3239.txt,0.0,train,Iran dissidents 'killed in Iraq'
source3240.txt,-1.0,orig,Nelson Mandela dies aged 95
answer3240.txt,0.4,train,James Gandolfini dies aged 51
source3241.txt,-1.0,orig,Britain's debt timebomb: Nine million are in 'serious debt'
answer3241.txt,4.2,train,Nearly nine million people in 'severe debt'
source3242.txt,-1.0,orig,Report of two explosions at finish line of Boston Marathon
answer3242.txt,5.0,train,Updated - Two explosions near finish line of Boston Marathon
source3243.txt,-1.0,orig,Five killed by bomb blast in East India
answer3243.txt,1.0,train,Twelve killed in bomb blast on Pakistani train
source3244.txt,-1.0,orig,A new Cold War?
answer3244.txt,4.8,train,The new Cold War
source3245.txt,-1.0,orig,Cuba's 'Ladies' to Pick Up EU Prize 8 Years Later
answer3245.txt,5.0,train,Cuba's 'Ladies' to pick up EU prize 8 years late
source3246.txt,-1.0,orig,Two killed in Arizona skydiving accident
answer3246.txt,0.6,train,Fourteen killed in Brazil bus accident
source3247.txt,-1.0,orig,Assad agrees to hand over chemical weapons
answer3247.txt,1.8,train,US: Assad used chemical weapons on Syria rebels
source3248.txt,-1.0,orig,At least 200 killed in Bangladesh building collapse
answer3248.txt,3.4,train,Death Toll in Bangladesh Collapse at 194
source3249.txt,-1.0,orig,Israel finds bodies of three missing teens in West Bank
answer3249.txt,2.8,train,Israeli teens missing in West Bank
source3250.txt,-1.0,orig,World mourns passing of Mandela
answer3250.txt,3.4,train,President mourns death of Mandela
source3251.txt,-1.0,orig, 7 killed
answer3251.txt,3.2,train,Two blasts near Iranian embassy in Beirut
source3252.txt,-1.0,orig,Singapore shares open lower on Monday
answer3252.txt,2.2,train,Singapore shares open 0.31% higher on Monday
source3253.txt,-1.0,orig,Suicide bomber kills 13 Iraqi army recruits in Baghdad
answer3253.txt,2.4,train,Suicide bomber kills 23 Iraqi army recruits
source3254.txt,-1.0,orig, say they're mocked
answer3254.txt,4.6,train,Deaf customers sue Starbucks
source3255.txt,-1.0,orig,Thousands evacuated after fire breaks out in Moscow Metro
answer3255.txt,4.8,train,Thousands evacuated in Moscow metro fire
source3256.txt,-1.0,orig, flash floods in Pakistan
answer3256.txt,0.4,train,38 killed in rains
source3257.txt,-1.0,orig,At least 5 killed in sectarian conflict in north Yemen
answer3257.txt,3.0,train,7 killed by Shiite al-Houthi fighters in northern Yemen
source3258.txt,-1.0,orig,Many killed in Syrian air strike
answer3258.txt,0.4,train,Iran excluded from Syria peace talks: UN
source3259.txt,-1.0,orig,Brazil's Congress approves internet legislation
answer3259.txt,0.4,train,Kerry call on Congress to end shutdown
source3260.txt,-1.0,orig,Canadians released in Egypt
answer3260.txt,1.0,train,Canada train plot suspects reject charges
source3261.txt,-1.0,orig,Crimean Parliament Votes to Join Russia
answer3261.txt,2.8,train,East Ukraine Separatists Ask to Join Russia
source3262.txt,-1.0,orig,Muslims in hiding as sectarian ...
answer3262.txt,0.0,train,Rudd sworn in as new Australian PM
source3263.txt,-1.0,orig,Indian minister killed in head-on collision
answer3263.txt,0.0,train,Moon rocks indicate earth's orb born of collision
source3264.txt,-1.0,orig,BlackBerry loses $965M in 2nd quarter
answer3264.txt,5.0,train,BlackBerry loses US$965m in Q2
source3265.txt,-1.0,orig,Reactions to the prospect of military action against Syria
answer3265.txt,1.6,train,Egypt strongly opposes military action against Syria
source3266.txt,-1.0,orig,Russia Preparing Counterproposals Over Ukraine
answer3266.txt,1.8,train,Pro-Russia rebels downed Malaysian plane: Ukraine
source3267.txt,-1.0,orig,No agreement at Iran nuclear talks
answer3267.txt,0.4,train,No argument with Jakarta on boats: Abbott
source3268.txt,-1.0,orig,US believes Syrian government used chemical weapons
answer3268.txt,4.6,train,US believes Syria has probably used chemical weapons
source3269.txt,-1.0,orig,Pakistan's opposition party boycotts presidential elections
answer3269.txt,0.0,train,Egypt's opposition criticizes president's speech
source3270.txt,-1.0,orig,Syria regime releases hundreds of prisoners
answer3270.txt,1.0,train,Syrian war seen dragging on for years
source3271.txt,-1.0,orig,Israel says it carried out joint missile test with US in Mediterranean
answer3271.txt,1.0,train,Russia says ballistic missiles fired in Mediterranean
source3272.txt,-1.0,orig,000 evacuated and airports closed
answer3272.txt,3.0,train,Volcano erupts in Indonesia -100
source3273.txt,-1.0,orig, 148 wounded in violent attacks in Iraq
answer3273.txt,1.4,train,49 killed
source3274.txt,-1.0,orig,Ukraine opposition demands Yanukovich resign
answer3274.txt,1.4,train,Ukraine's Yanukovych says he does not plan to resign
source3275.txt,-1.0,orig,Bomb wounds 16 in eastern Afghanistan
answer3275.txt,0.8,train,Flash floods kill 58 in eastern Afghanistan
source3276.txt,-1.0,orig,Investigators Probe Motives of Los Angeles Airport Shooter
answer3276.txt,5.0,train,Investigators probe motives of LAX airport shooter
source3277.txt,-1.0,orig,Outrage After Indian Girl
answer3277.txt,5.0,train,Outrage after reports emerge about 6-year-old Indian girl raped at school
source3278.txt,-1.0,orig,US Senate confirms Janet Yellen as US Federal Reserve chief
answer3278.txt,4.6,train,Janet Yellen to become first woman to lead the Federal Reserve
source3279.txt,-1.0,orig, Iran under Rouhani revive nuclear talks
answer3279.txt,3.8,train,World powers
source3280.txt,-1.0,orig,Military holds upper hand in Egypt
answer3280.txt,1.2,train,Muslim Brotherhood banned in Egypt
source3281.txt,-1.0,orig,Five dead in Canada train crash
answer3281.txt,2.8,train,More Deaths Expected in Canada Oil Train Explosion
source3282.txt,-1.0,orig,Bin Laden's continuing sway shown in Kenya mall attack
answer3282.txt,0.4,train,Philippines defers comment on Taiwan fisher attack
source3283.txt,-1.0,orig, Dignitaries Gather for Mandela Memorial Service
answer3283.txt,1.6,train,Crowds
source3284.txt,-1.0,orig, Palestinians
answer3284.txt,1.8,train,Obama Urges Restraint from Israelis
source3285.txt,-1.0,orig,Russian court releases Greenpeace ship doctor on bail
answer3285.txt,4.2,train,Russia releases Greenpeace doctor
source3286.txt,-1.0,orig,Russia evacuates embassy in Libya after attack
answer3286.txt,0.2,train,Russian aircraft wreckage found after a year
source3287.txt,-1.0,orig,U.S. drone mistakenly kills 14 in Yemen wedding convoy
answer3287.txt,4.0,train,17 killed in US drone attack on Yemen wedding party
source3288.txt,-1.0,orig,China manufacturing expands in September
answer3288.txt,1.0,train,China manufacturing index at 11-month low: HSBC
source3289.txt,-1.0,orig,Facebook to test mobile payments service
answer3289.txt,0.4,train,France to ban child beauty pageants
source3290.txt,-1.0,orig, Dec. 2
answer3290.txt,1.8,train,Today in History
source3291.txt,-1.0,orig,UN Adopts Syrian Chemical Weapons Resolution
answer3291.txt,1.8,train,Ships Train for Syrian Chemical Weapons Transport
source3292.txt,-1.0,orig,Death toll rises to 12 in Indonesia mine collapse
answer3292.txt,0.6,train,Death toll rises to 29 in India's Mumbai building collapse
source3293.txt,-1.0,orig,Greek militant group claims responsibility for Golden Dawn killings
answer3293.txt,1.4,train,Extremists claim responsibility for Niger attacks
source3294.txt,-1.0,orig,Crimean forces storm Ukrainian navy headquarters
answer3294.txt,3.8,train,Pro-Russians forces enter Ukrainian naval base in Crimea
source3295.txt,-1.0,orig,Sewol ferry disaster: Body of South Korean shipping tycoon found
answer3295.txt,4.2,train,Body of missing South Korean shipping tycoon found in field
source3296.txt,-1.0,orig,Nelson Mandela's condition improves
answer3296.txt,2.2,train,No update on Nelson Mandela's condition
source3297.txt,-1.0,orig,Ukraine pressured over Kiev clashes
answer3297.txt,2.0,train,Ukraine: Nine people die in Kyiv clashes
source3298.txt,-1.0,orig,US surveillance aircraft join hunt for kidnapped Nigerian girls
answer3298.txt,4.2,train,US Flying Surveillance Missions to Help Find Kidnapped Nigerian Girls
source3299.txt,-1.0,orig,Prince George christened in London
answer3299.txt,3.8,train,Prince George is christened at St James's Palace
source3300.txt,-1.0,orig,Monty Python to reunite on stage
answer3300.txt,4.0,train,Monty Python to reunite for new show
source3301.txt,-1.0,orig,Belgian Prime Minister sends condolences to victims
answer3301.txt,0.2,train,Italian Foreign Minister confers with Ghana VP
source3302.txt,-1.0,orig, police say
answer3302.txt,1.4,train,Gunman who held suburban Atlanta firefighters hostage now dead
source3303.txt,-1.0,orig,Manning WikiLeaks case turns to sentencing phase
answer3303.txt,5.0,train,Bradley Manning-WikiLeaks case turns to sentencing
source3304.txt,-1.0,orig,Egypt holding key vote on constitution
answer3304.txt,2.4,train,Egypt poll: 98 per cent vote 'yes' for new constitution
source3305.txt,-1.0,orig, six global powers sign landmark nuclear deal
answer3305.txt,4.6,train,Iran
source3306.txt,-1.0,orig,Israel classifies Jerusalem natives as noncitizens
answer3306.txt,1.0,train,Israeli forces arrest 6 Palestinians in overnight West Bank raids
source3307.txt,-1.0,orig,Zimbabwe: 'Grave Concerns' Over Election
answer3307.txt,2.8,train,Hague 'concerns over conduct' of Zimbabwe election
source3308.txt,-1.0,orig,Indian stocks open higher
answer3308.txt,0.6,train,Hong Kong stocks end higher
source3309.txt,-1.0,orig,Stars pay tribute to James Garner
answer3309.txt,0.4,train,Dignitaries pay tribute to Paul Desmarais
source3310.txt,-1.0,orig,Southwest flights delayed
answer3310.txt,4.2,train,Southwest grounds flights due to computer glitch
source3311.txt,-1.0,orig,Vatican embassy in Syria hit by mortar
answer3311.txt,3.6,train,Vatican Embassy in Syria hit by mortar fire
source3312.txt,-1.0,orig,North Korea Blocks Access to Key Industrial Zone
answer3312.txt,4.2,train,North Korea blocks access to joint industrial zone
source3313.txt,-1.0,orig, 1 Pakistani
answer3313.txt,2.8,train,Islamic militants kill 9 foreign tourists
source3314.txt,-1.0,orig,Western powers scramble to befriend Modi
answer3314.txt,1.0,train,'Western' forces attack Islamic militant base in Somalia
source3315.txt,-1.0,orig,Hong Kong set for huge democracy rally
answer3315.txt,3.8,train,Hong Kong set for huge democracy rally on handover anniversary
source3316.txt,-1.0,orig,Suicide bomber attacks primary school in Iraq
answer3316.txt,3.0,train,Suicide bomber kills 20 in Iraq
source3317.txt,-1.0,orig,Nine children die in attack in Afghanistan attack
answer3317.txt,0.4,train,Five children buried alive in Bohol landslide
source3318.txt,-1.0,orig,Five dead in Indonesian eruption
answer3318.txt,3.0,train,6 Killed by Hot Lava as Indonesia Volcano Erupts
source3319.txt,-1.0,orig,At Least 66 Killed in Bomb Blasts in Iraq
answer3319.txt,0.6,train,At least 11 killed in India building collapse
source3320.txt,-1.0,orig,Egypt issues long-waited presidential election law
answer3320.txt,2.8,train,Egypt's presidential election begins
source3321.txt,-1.0,orig,Son of popular US evangelist Warren kills himself
answer3321.txt,4.4,train,Son of US evangelist kills himself The son of popular US evangelist Rick Warren has killed himself.
source3322.txt,-1.0,orig,Train Derailment Kills 4 in New York
answer3322.txt,0.0,train,Italian parliament backs new PM
source3323.txt,-1.0,orig,Russia says ballistic 'objects' fired in Mediterranean
answer3323.txt,0.4,train,Russian lawmakers pass new bill restricting Internet
source3324.txt,-1.0,orig, Strongest of Season
answer3324.txt,3.4,train,Super Typhoon Haiyan
source3325.txt,-1.0,orig,Thai bonds best in region
answer3325.txt,0.0,train,Nato condemns Ukraine crackdown
source3326.txt,-1.0,orig,Christie investigation heats up
answer3326.txt,1.2,train,China to investigate EU wine exports
source3327.txt,-1.0,orig,Obama and O'Brien Cast Their Versions of D.C. White House Correspondents' Dinner
answer3327.txt,3.6,train,Conan O'Brien at the White House Correspondents' Dinner
source3328.txt,-1.0,orig, religious motive seen
answer3328.txt,3.0,train,Boston bomb suspect charged
source3329.txt,-1.0,orig,Asian markets slump on central bank stimulus fears
answer3329.txt,1.4,train,Asian markets mixed on China trade data
source3330.txt,-1.0,orig,Jiroemon Kimura: World's oldest person dies aged 116
answer3330.txt,4.8,train,World's oldest person dies in Japan at 116
source3331.txt,-1.0,orig,Foreign exchange rates in Singapore
answer3331.txt,1.4,train,Foreign exchange rates in India
source3332.txt,-1.0,orig,Colorado wildfire may be biggest property destroyer in state history
answer3332.txt,3.6,train,Colorado wildfire destroys more than 90 homes as winds worsen
source3333.txt,-1.0,orig,Earthquake of 6 magnitude strikes Thailand
answer3333.txt,2.0,train,Earthquake of 6.3 magnitude strikes off Indonesia island
source3334.txt,-1.0,orig, Afghan govt to hold peace talks with Taliban
answer3334.txt,2.0,train,US
source3335.txt,-1.0,orig, 2014)
answer3335.txt,3.0,train,News of Terrorism and the Israeli-Palestinian Conflict (January 22 ‚Äď 28
source3336.txt,-1.0,orig,UN Chief: Inspectors need 4 days to conclude probe in Syria
answer3336.txt,1.6,train,'It's either too late or too early to intervene in Syria'
source3337.txt,-1.0,orig,Iran's nuclear quest 'has cost Tehran over $100 billion'
answer3337.txt,1.0,train,Iran's nuclear negotiating team leaves for Kazakhstan
source3338.txt,-1.0,orig,German factory orders rebound in January
answer3338.txt,0.8,train,U.S factory orders down 0.7 pct in January
source3339.txt,-1.0,orig,Gunmen surround Libyan foreign ministry to push demands
answer3339.txt,5.0,train,Gunmen Surround Libya's Foreign Ministry To Push Demands
source3340.txt,-1.0,orig,Egyptian death toll rises to 638
answer3340.txt,0.6,train,Typhoon death toll rises to 3633
source3341.txt,-1.0,orig,Uganda's president signs harsh anti-gay law
answer3341.txt,4.2,train,Uganda's president signs anti-gay bill
source3342.txt,-1.0,orig,Russia has no intention to incorporate southeastern Ukraine: FM
answer3342.txt,1.8,train,Russian parliament allows Putin to use military in Ukraine
source3343.txt,-1.0,orig,Wikileaks soldier Bradley Manning acquitted of aiding the enemy
answer3343.txt,4.4,train,Bradley Manning acquitted of aiding the enemy
source3344.txt,-1.0,orig,Ukraine Fears Russian Invasion
answer3344.txt,0.6,train,G7 'to intensify Russia sanctions'
source3345.txt,-1.0,orig,Rock Bands' Plane Makes Emergency Landing in Ill.
answer3345.txt,5.0,train,Rock bands' plane makes emergency landing in Ill.
source3346.txt,-1.0,orig,Russia warns against setting preconditions for Syria
answer3346.txt,0.8,train,Russian Prime Minister On Second Day Of Crimea Visit
source3347.txt,-1.0,orig,U.S. judge approves force-feeding Californian inmates on hunger strik
answer3347.txt,4.6,train,Judge OKs force-feeding California inmates
source3348.txt,-1.0,orig,Sixteen killed in Venezuela prison
answer3348.txt,4.0,train,Gang violence kills 16 in Venezuelan prison
source3349.txt,-1.0,orig,153
answer3349.txt,3.4,train,US Military Deaths in Afghanistan at 2
source3350.txt,-1.0,orig, Palestinians seek another meeting Monday: U.S. official
answer3350.txt,1.4,train,Israel
source3351.txt,-1.0,orig,Tropical Storm Karen poised to make landfall
answer3351.txt,3.8,train,Tropical Storm Karen targets US Gulf Coast
source3352.txt,-1.0,orig, Irish Poet of Soil and Strife
answer3352.txt,4.8,train,Seamus Heaney
source3353.txt,-1.0,orig,Bangladeshi Islamists rally to demand action against atheist bloggers
answer3353.txt,4.6,train,Bangladesh Islamists rally against atheist bloggers
source3354.txt,-1.0,orig,Malaysia Airlines plane crashes on Ukraine-Russia border
answer3354.txt,4.0,train,Crash of Malaysia Airlines Flight MH17 in Eastern Ukraine
source3355.txt,-1.0,orig,Suicide bomber kills at least 4 in Kabul
answer3355.txt,1.8,train,Suicide bomber kills 13 at restaurant in central Somalia
source3356.txt,-1.0,orig,Weiner falls to fourth in new NYC mayoral poll
answer3356.txt,5.0,train,Anthony Weiner slips to fourth place in new poll
source3357.txt,-1.0,orig,Senate
answer3357.txt,0.6,train,India accuses China of crossing de facto border
source3358.txt,-1.0,orig,Sudan frees Christian woman sentenced to death for apostasy
answer3358.txt,2.8,train,Pregnant Sudan woman who married a Christian man sentenced to death for 'apostasy'
source3359.txt,-1.0,orig,US Secretary of State John Kerry‚Äôs wife rushed to hospital
answer3359.txt,5.0,train,US top diplomat Kerry's wife rushed to hospital
source3360.txt,-1.0,orig,Kerry meets Israeli leaders to push Mideast peace
answer3360.txt,3.8,train,Kerry pursuing 'quiet strategy' in Mideast peace process
source3361.txt,-1.0,orig,North Korea Offers Talks: Complex May Re-Open
answer3361.txt,3.6,train,North Korea says to restart nuclear reactor
source3362.txt,-1.0,orig,Egypt court orders Mubarak release
answer3362.txt,4.0,train,Egyptian court considers Mubarak‚Äôs release
source3363.txt,-1.0,orig, wounds 13 in Afghan capital - police
answer3363.txt,0.8,train,Suicide bomber kills eight
source3364.txt,-1.0,orig,One week later: Boston honors bombing victims
answer3364.txt,1.2,train,Boston bombing suspect charged in hospital bed
source3365.txt,-1.0,orig,US tourist gang-raped in northern India: Police
answer3365.txt,0.4,train,More rain hampers Indian flood rescue
source3366.txt,-1.0,orig,UN Security Council slams deadly terrorist attack in Kenyan capital
answer3366.txt,1.6,train,A look at major terror attacks in East Africa
source3367.txt,-1.0,orig,Cyprus probes Ukraine assets
answer3367.txt,0.8,train,Russia responds to Ukraine ceasefire
